"Date","JNJ_Close"
2020-04-16,132.16780090332
2020-04-17,134.243011474609
2020-04-20,133.933929443359
2020-04-21,132.176620483398
2020-04-22,135.099548339844
2020-04-23,137.32487487793
2020-04-24,136.750885009766
2020-04-27,136.247573852539
2020-04-28,133.686676025391
2020-04-29,132.671173095703
2020-04-30,132.494537353516
2020-05-01,130.949188232422
2020-05-04,130.931533813477
2020-05-05,132.017669677734
2020-05-06,130.763748168945
2020-05-07,130.331024169922
2020-05-08,131.311218261719
2020-05-11,131.673294067383
2020-05-12,129.933654785156
2020-05-13,129.924819946289
2020-05-14,130.375198364258
2020-05-15,132.847778320312
2020-05-18,132.918395996094
2020-05-19,131.593811035156
2020-05-20,130.410507202148
2020-05-21,129.553924560547
2020-05-22,128.371307373047
2020-05-26,128.540252685547
2020-05-27,128.833679199219
2020-05-28,130.683212280273
2020-05-29,132.26594543457
2020-06-01,130.878845214844
2020-06-02,131.821365356445
2020-06-03,132.177047729492
2020-06-04,130.469802856445
2020-06-05,130.976623535156
2020-06-08,130.505355834961
2020-06-09,129.785140991211
2020-06-10,131.421249389648
2020-06-11,125.259185791016
2020-06-12,126.397354125977
2020-06-15,125.597068786621
2020-06-16,128.451370239258
2020-06-17,128.060119628906
2020-06-18,127.517761230469
2020-06-19,127.891143798828
2020-06-22,127.499938964844
2020-06-23,127.028656005859
2020-06-24,124.325546264648
2020-06-25,124.192192077637
2020-06-26,122.538284301758
2020-06-29,123.631980895996
2020-06-30,125.04581451416
2020-07-01,124.823486328125
2020-07-02,125.348091125488
2020-07-06,127.135414123535
2020-07-07,127.01976776123
2020-07-08,127.393264770508
2020-07-09,126.699676513672
2020-07-10,126.592956542969
2020-07-13,129.118240356445
2020-07-14,131.527908325195
2020-07-15,131.830230712891
2020-07-16,132.710540771484
2020-07-17,132.799438476562
2020-07-20,133.021743774414
2020-07-21,133.146270751953
2020-07-22,133.386337280273
2020-07-23,133.030654907227
2020-07-24,131.70573425293
2020-07-27,130.869934082031
2020-07-28,130.558715820312
2020-07-29,130.300842285156
2020-07-30,130.567596435547
2020-07-31,129.607284545898
2020-08-03,131.021087646484
2020-08-04,130.905502319336
2020-08-05,131.954727172852
2020-08-06,131.19889831543
2020-08-07,132.132583618164
2020-08-10,131.625762939453
2020-08-11,130.683212280273
2020-08-12,133.075119018555
2020-08-13,131.599044799805
2020-08-14,131.812484741211
2020-08-17,132.47932434082
2020-08-18,133.457443237305
2020-08-19,133.724212646484
2020-08-20,134.640075683594
2020-08-21,135.831558227539
2020-08-24,136.189590454102
2020-08-25,136.109069824219
2020-08-26,136.323883056641
2020-08-27,136.932556152344
2020-08-28,137.523284912109
2020-08-31,137.317428588867
2020-09-01,135.625732421875
2020-09-02,137.693389892578
2020-09-03,133.862335205078
2020-09-04,133.003051757812
2020-09-08,131.812576293945
2020-09-09,133.996612548828
2020-09-10,131.499267578125
2020-09-11,132.277969360352
2020-09-14,132.788208007812
2020-09-15,133.271560668945
2020-09-16,132.832977294922
2020-09-17,131.732025146484
2020-09-18,133.531188964844
2020-09-21,129.879150390625
2020-09-22,129.082489013672
2020-09-23,129.288360595703
2020-09-24,129.494262695312
2020-09-25,130.380416870117
2020-09-28,131.678329467773
2020-09-29,131.633514404297
2020-09-30,133.262634277344
2020-10-01,131.866317749023
2020-10-02,130.899566650391
2020-10-05,132.680801391602
2020-10-06,130.917449951172
2020-10-07,132.367538452148
2020-10-08,133.271560668945
2020-10-09,135.133407592773
2020-10-12,135.912139892578
2020-10-13,132.797164916992
2020-10-14,132.564453125
2020-10-15,131.749923706055
2020-10-16,132.564453125
2020-10-19,129.180969238281
2020-10-20,129.38688659668
2020-10-21,128.831878662109
2020-10-22,129.861236572266
2020-10-23,130.004470825195
2020-10-26,128.86767578125
2020-10-27,128.133697509766
2020-10-28,123.846168518066
2020-10-29,122.79891204834
2020-10-30,122.727310180664
2020-11-02,124.141563415527
2020-11-03,123.971496582031
2020-11-04,124.777061462402
2020-11-05,125.099296569824
2020-11-06,127.328086853027
2020-11-09,130.75634765625
2020-11-10,132.725601196289
2020-11-11,132.295944213867
2020-11-12,132.74348449707
2020-11-13,134.175643920898
2020-11-16,135.026000976562
2020-11-17,133.683319091797
2020-11-18,131.911026000977
2020-11-19,131.705123901367
2020-11-20,131.006973266602
2020-11-23,129.673034667969
2020-11-24,129.673034667969
2020-11-25,129.501754760742
2020-11-27,129.790191650391
2020-11-30,130.403106689453
2020-12-01,132.89973449707
2020-12-02,133.521682739258
2020-12-03,134.296798706055
2020-12-04,135.441467285156
2020-12-07,134.269744873047
2020-12-08,136.595184326172
2020-12-09,137.992218017578
2020-12-10,137.22607421875
2020-12-11,137.857040405273
2020-12-14,134.359909057617
2020-12-15,135.711868286133
2020-12-16,134.90071105957
2020-12-17,138.460861206055
2020-12-18,139.263092041016
2020-12-21,137.920135498047
2020-12-22,137.649719238281
2020-12-23,136.946716308594
2020-12-24,137.424377441406
2020-12-28,138.073348999023
2020-12-29,138.929626464844
2020-12-30,140.651107788086
2020-12-31,141.849868774414
2021-01-04,141.056732177734
2021-01-05,142.715133666992
2021-01-06,144.058120727539
2021-01-07,144.544784545898
2021-01-08,144.247375488281
2021-01-11,143.643493652344
2021-01-12,142.525863647461
2021-01-13,142.309539794922
2021-01-14,144.797180175781
2021-01-15,144.481735229492
2021-01-19,146.716995239258
2021-01-20,146.356491088867
2021-01-21,145.770629882812
2021-01-22,147.411041259766
2021-01-25,149.601211547852
2021-01-26,153.657150268555
2021-01-27,151.31379699707
2021-01-28,152.46745300293
2021-01-29,147.032501220703
2021-02-01,146.653900146484
2021-02-02,145.337997436523
2021-02-03,144.662002563477
2021-02-04,146.004959106445
2021-02-05,148.222229003906
2021-02-08,148.645812988281
2021-02-09,149.862609863281
2021-02-10,150.349304199219
2021-02-11,149.673355102539
2021-02-12,150.142044067383
2021-02-16,148.781036376953
2021-02-17,149.31282043457
2021-02-18,149.384918212891
2021-02-19,146.897277832031
2021-02-22,146.806549072266
2021-02-23,145.509628295898
2021-02-24,147.459564208984
2021-02-25,147.613754272461
2021-02-26,143.713897705078
2021-03-01,144.493896484375
2021-03-02,144.221801757812
2021-03-03,141.682357788086
2021-03-04,138.825500488281
2021-03-05,141.573516845703
2021-03-08,142.752563476562
2021-03-09,143.024642944336
2021-03-10,144.33967590332
2021-03-11,144.330627441406
2021-03-12,144.747802734375
2021-03-15,145.491516113281
2021-03-16,146.353118896484
2021-03-17,145.808944702148
2021-03-18,145.536880493164
2021-03-19,145.146865844727
2021-03-22,145.564071655273
2021-03-23,145.428039550781
2021-03-24,146.842880249023
2021-03-25,146.897277832031
2021-03-26,149.581787109375
2021-03-29,150.588500976562
2021-03-30,149.654373168945
2021-03-31,149.055786132812
2021-04-01,147.67724609375
2021-04-05,148.221420288086
2021-04-06,148.185104370117
2021-04-07,148.384689331055
2021-04-08,147.804229736328
2021-04-09,146.244293212891
2021-04-12,146.597961425781
2021-04-13,144.638977050781
2021-04-14,145.038040161133
2021-04-15,145.464309692383
2021-04-16,147.142150878906
2021-04-19,147.550277709961
2021-04-20,150.987564086914
2021-04-21,151.087356567383
2021-04-22,149.808532714844
2021-04-23,150.116928100586
2021-04-26,148.847183227539
2021-04-27,147.994674682617
2021-04-28,146.906311035156
2021-04-29,148.919769287109
2021-04-30,147.586517333984
2021-05-03,149.835754394531
2021-05-04,152.157516479492
2021-05-05,151.522674560547
2021-05-06,152.130340576172
2021-05-07,152.819595336914
2021-05-10,154.424896240234
2021-05-11,153.16423034668
2021-05-12,152.547500610352
2021-05-13,154.14372253418
2021-05-14,154.379531860352
2021-05-17,154.533706665039
2021-05-18,154.588119506836
2021-05-19,154.252548217773
2021-05-20,155.150466918945
2021-05-21,155.050659179688
2021-05-24,155.643859863281
2021-05-25,155.214935302734
2021-05-26,154.293197631836
2021-05-27,154.055923461914
2021-05-28,154.457489013672
2021-06-01,151.062591552734
2021-06-02,151.674041748047
2021-06-03,151.52799987793
2021-06-04,151.464141845703
2021-06-07,150.432907104492
2021-06-08,149.109634399414
2021-06-09,151.11735534668
2021-06-10,152.477127075195
2021-06-11,150.542434692383
2021-06-14,150.916549682617
2021-06-15,150.113510131836
2021-06-16,150.058746337891
2021-06-17,150.779663085938
2021-06-18,147.822891235352
2021-06-21,149.520324707031
2021-06-22,149.319549560547
2021-06-23,148.416076660156
2021-06-24,149.091369628906
2021-06-25,149.857986450195
2021-06-28,149.684585571289
2021-06-29,149.693695068359
2021-06-30,150.341690063477
2021-07-01,151.455032348633
2021-07-02,154.211074829102
2021-07-06,153.289367675781
2021-07-07,154.603469848633
2021-07-08,154.302337646484
2021-07-09,154.913772583008
2021-07-12,154.667388916016
2021-07-13,154.475738525391
2021-07-14,155.52522277832
2021-07-15,153.654388427734
2021-07-16,153.408004760742
2021-07-19,152.294631958008
2021-07-20,153.727386474609
2021-07-21,154.676498413086
2021-07-22,155.123657226562
2021-07-23,156.775482177734
2021-07-26,156.848480224609
2021-07-27,157.569442749023
2021-07-28,157.131393432617
2021-07-29,157.131393432617
2021-07-30,157.149612426758
2021-08-02,157.21354675293
2021-08-03,159.148223876953
2021-08-04,158.208251953125
2021-08-05,158.50944519043
2021-08-06,157.980102539062
2021-08-09,158.527679443359
2021-08-10,158.582443237305
2021-08-11,158.609817504883
2021-08-12,159.887451171875
2021-08-13,160.845657348633
2021-08-16,162.296676635742
2021-08-17,163.784255981445
2021-08-18,161.703506469727
2021-08-19,162.962905883789
2021-08-20,163.756896972656
2021-08-23,163.04997253418
2021-08-24,161.011993408203
2021-08-25,159.947067260742
2021-08-26,159.093292236328
2021-08-27,158.75358581543
2021-08-30,159.423812866211
2021-08-31,158.937255859375
2021-09-01,159.497253417969
2021-09-02,160.589691162109
2021-09-03,160.690643310547
2021-09-07,158.193664550781
2021-09-08,157.808059692383
2021-09-09,154.292053222656
2021-09-10,153.282241821289
2021-09-13,152.208145141602
2021-09-14,151.290115356445
2021-09-15,151.859298706055
2021-09-16,151.675704956055
2021-09-17,151.244216918945
2021-09-20,150.381256103516
2021-09-21,151.042236328125
2021-09-22,150.491439819336
2021-09-23,151.345230102539
2021-09-24,150.886154174805
2021-09-27,149.793731689453
2021-09-28,149.463226318359
2021-09-29,150.57405090332
2021-09-30,148.260650634766
2021-10-01,147.315078735352
2021-10-04,146.167541503906
2021-10-05,146.498031616211
2021-10-06,146.800994873047
2021-10-07,148.113739013672
2021-10-08,147.737350463867
2021-10-11,147.11311340332
2021-10-12,144.762985229492
2021-10-13,146.149185180664
2021-10-14,146.984573364258
2021-10-15,148.077056884766
2021-10-18,146.993759155273
2021-10-19,150.436340332031
2021-10-20,150.353713989258
2021-10-21,150.004867553711
2021-10-22,150.29866027832
2021-10-25,150.629135131836
2021-10-26,152.162231445312
2021-10-27,150.317001342773
2021-10-28,149.499984741211
2021-10-29,149.52751159668
2021-11-01,149.656036376953
2021-11-02,152.015350341797
2021-11-03,151.528793334961
2021-11-04,151.106536865234
2021-11-05,150.032440185547
2021-11-08,149.518341064453
2021-11-09,149.187850952148
2021-11-10,150.803558349609
2021-11-11,149.692764282227
2021-11-12,151.482894897461
2021-11-15,150.115081787109
2021-11-16,149.334732055664
2021-11-17,149.894714355469
2021-11-18,149.086837768555
2021-11-19,149.536682128906
2021-11-22,147.568450927734
2021-11-23,148.483322143555
2021-11-24,148.067474365234
2021-11-26,147.106491088867
2021-11-29,147.614700317383
2021-11-30,144.084869384766
2021-12-01,146.071548461914
2021-12-02,145.156768798828
2021-12-03,147.272827148438
2021-12-06,150.562393188477
2021-12-07,150.950469970703
2021-12-08,151.856018066406
2021-12-09,153.297500610352
2021-12-10,152.918670654297
2021-12-13,155.65380859375
2021-12-14,157.354034423828
2021-12-15,158.139465332031
2021-12-16,159.867431640625
2021-12-17,155.45051574707
2021-12-20,155.006988525391
2021-12-21,154.508026123047
2021-12-22,155.173309326172
2021-12-23,155.468994140625
2021-12-27,156.781143188477
2021-12-28,157.40950012207
2021-12-29,158.518325805664
2021-12-30,159.220581054688
2021-12-31,158.074798583984
2022-01-03,158.509078979492
2022-01-04,158.083999633789
2022-01-05,159.137435913086
2022-01-06,158.592269897461
2022-01-07,160.736022949219
2022-01-10,159.941329956055
2022-01-11,158.241104125977
2022-01-12,156.892013549805
2022-01-13,155.940231323242
2022-01-14,155.090133666992
2022-01-18,154.406356811523
2022-01-19,153.925872802734
2022-01-20,152.696899414062
2022-01-21,152.345764160156
2022-01-24,150.590072631836
2022-01-25,154.896102905273
2022-01-26,155.589126586914
2022-01-27,157.631256103516
2022-01-28,158.740081787109
2022-01-31,159.202072143555
2022-02-01,157.899215698242
2022-02-02,159.645645141602
2022-02-03,159.63639831543
2022-02-04,158.592269897461
2022-02-07,158.065551757812
2022-02-08,158.481369018555
2022-02-09,158.462890625
2022-02-10,156.55012512207
2022-02-11,154.970031738281
2022-02-14,153.020309448242
2022-02-15,154.600402832031
2022-02-16,154.508026123047
2022-02-17,153.565475463867
2022-02-18,151.919448852539
2022-02-22,149.854904174805
2022-02-23,149.929306030273
2022-02-24,147.065002441406
2022-02-25,154.374542236328
2022-02-28,153.044723510742
2022-03-01,152.5146484375
2022-03-02,154.411773681641
2022-03-03,156.680892944336
2022-03-04,157.61083984375
2022-03-07,160.149642944336
2022-03-08,156.904067993164
2022-03-09,157.499237060547
2022-03-10,157.778289794922
2022-03-11,157.489944458008
2022-03-14,159.666061401367
2022-03-15,163.804428100586
2022-03-16,162.297866821289
2022-03-17,164.418212890625
2022-03-18,162.595474243164
2022-03-21,163.516128540039
2022-03-22,162.744262695312
2022-03-23,162.130493164062
2022-03-24,162.967468261719
2022-03-25,164.52978515625
2022-03-28,165.376083374023
2022-03-29,165.292388916016
2022-03-30,167.012817382812
2022-03-31,164.818069458008
2022-04-01,165.710845947266
2022-04-04,164.111297607422
2022-04-05,165.171493530273
2022-04-06,169.467926025391
2022-04-07,169.030822753906
2022-04-08,169.365631103516
2022-04-11,167.245330810547
2022-04-12,167.30110168457
2022-04-13,168.007888793945
2022-04-14,167.30110168457
2022-04-18,165.217987060547
2022-04-19,170.258407592773
2022-04-20,171.011688232422
2022-04-21,170.518798828125
2022-04-22,168.826232910156
2022-04-25,172.983184814453
2022-04-26,171.746337890625
2022-04-27,169.347045898438
2022-04-28,170.611801147461
2022-04-29,167.821899414062
2022-05-02,166.129318237305
2022-05-03,165.803863525391
2022-05-04,167.580078125
2022-05-05,164.380996704102
2022-05-06,164.018325805664
2022-05-09,164.911071777344
2022-05-10,164.687896728516
2022-05-11,163.795135498047
2022-05-12,165.41325378418
2022-05-13,164.464706420898
2022-05-16,165.608551025391
2022-05-17,166.296752929688
2022-05-18,163.209259033203
2022-05-19,161.758499145508
2022-05-20,164.585586547852
2022-05-23,167.945648193359
2022-05-24,169.78010559082
2022-05-25,168.114120483398
2022-05-26,167.964340209961
2022-05-27,169.489929199219
2022-05-31,168.029846191406
2022-06-01,166.326461791992
2022-06-02,165.802322387695
2022-06-03,165.119064331055
2022-06-06,165.100357055664
2022-06-07,166.916107177734
2022-06-08,165.923980712891
2022-06-09,162.582702636719
2022-06-10,161.496978759766
2022-06-13,159.868453979492
2022-06-14,157.416290283203
2022-06-15,159.100952148438
2022-06-16,159.185211181641
2022-06-17,158.604919433594
2022-06-21,161.927551269531
2022-06-22,164.482666015625
2022-06-23,168.15153503418
2022-06-24,170.613067626953
2022-06-27,170.453948974609
2022-06-28,165.605773925781
2022-06-29,165.652572631836
2022-06-30,166.139282226562
2022-07-01,168.0205078125
2022-07-05,166.728912353516
2022-07-06,166.878631591797
2022-07-07,167.065856933594
2022-07-08,166.859954833984
2022-07-11,166.92546081543
2022-07-12,164.58561706543
2022-07-13,164.201858520508
2022-07-14,164.426498413086
2022-07-15,166.813140869141
2022-07-18,163.069381713867
2022-07-19,160.692077636719
2022-07-20,159.774856567383
2022-07-21,160.33642578125
2022-07-22,161.094543457031
2022-07-25,161.412750244141
2022-07-26,162.554595947266
2022-07-27,162.105361938477
2022-07-28,163.041305541992
2022-07-29,163.340789794922
2022-08-01,162.769882202148
2022-08-02,161.84326171875
2022-08-03,163.406295776367
2022-08-04,160.785659790039
2022-08-05,160.14924621582
2022-08-08,159.29753112793
2022-08-09,159.278823852539
2022-08-10,159.737411499023
2022-08-11,156.433532714844
2022-08-12,154.711395263672
2022-08-15,155.450790405273
2022-08-16,156.835968017578
2022-08-17,156.84538269043
2022-08-18,156.087249755859
2022-08-19,158.464538574219
2022-08-22,157.908630371094
2022-08-23,156.532958984375
2022-08-24,156.014724731445
2022-08-25,157.475189208984
2022-08-26,154.780395507812
2022-08-29,153.583786010742
2022-08-30,153.04670715332
2022-08-31,152.01969909668
2022-09-01,155.788619995117
2022-09-02,153.338806152344
2022-09-06,153.753356933594
2022-09-07,154.59196472168
2022-09-08,155.835708618164
2022-09-09,156.137237548828
2022-09-12,156.071258544922
2022-09-13,152.01025390625
2022-09-14,155.147872924805
2022-09-15,155.543609619141
2022-09-16,157.918045043945
2022-09-19,156.674301147461
2022-09-20,155.439971923828
2022-09-21,153.847595214844
2022-09-22,156.580078125
2022-09-23,157.0888671875
2022-09-26,156.127807617188
2022-09-27,155.411712646484
2022-09-28,156.74967956543
2022-09-29,155.025375366211
2022-09-30,153.922988891602
2022-10-03,153.772216796875
2022-10-04,156.05241394043
2022-10-05,155.571899414062
2022-10-06,152.556762695312
2022-10-07,150.945541381836
2022-10-10,151.143402099609
2022-10-11,153.329376220703
2022-10-12,153.291687011719
2022-10-13,155.609573364258
2022-10-14,154.959426879883
2022-10-17,156.966384887695
2022-10-18,156.419891357422
2022-10-19,155.176132202148
2022-10-20,155.571899414062
2022-10-21,158.963943481445
2022-10-24,161.102783203125
2022-10-25,160.848403930664
2022-10-26,162.261734008789
2022-10-27,162.35595703125
2022-10-28,164.76806640625
2022-10-31,163.920059204102
2022-11-01,163.090881347656
2022-11-02,160.584564208984
2022-11-03,160.857803344727
2022-11-04,161.57389831543
2022-11-07,162.987243652344
2022-11-08,163.797576904297
2022-11-09,162.487869262695
2022-11-10,164.391174316406
2022-11-11,159.472732543945
2022-11-14,161.979064941406
2022-11-15,162.43132019043
2022-11-16,163.439529418945
2022-11-17,164.75862121582
2022-11-18,166.021255493164
2022-11-21,166.874694824219
2022-11-22,167.680786132812
2022-11-23,167.860961914062
2022-11-25,168.079071044922
2022-11-28,168.164428710938
2022-11-29,166.988510131836
2022-11-30,168.799789428711
2022-12-01,169.501556396484
2022-12-02,169.634307861328
2022-12-05,169.539459228516
2022-12-06,166.998001098633
2022-12-07,168.012680053711
2022-12-08,168.041137695312
2022-12-09,166.656600952148
2022-12-12,168.648056030273
2022-12-13,169.947250366211
2022-12-14,170.468811035156
2022-12-15,168.316177368164
2022-12-16,166.590209960938
2022-12-19,166.410018920898
2022-12-20,166.590209960938
2022-12-21,168.496337890625
2022-12-22,167.879913330078
2022-12-23,168.306655883789
2022-12-27,168.259231567383
2022-12-28,167.529067993164
2022-12-29,168.382537841797
2022-12-30,167.519546508789
2023-01-03,168.97998046875
2023-01-04,170.819702148438
2023-01-05,169.558471679688
2023-01-06,170.933517456055
2023-01-09,166.504867553711
2023-01-10,166.106582641602
2023-01-11,165.841064453125
2023-01-12,165.006546020508
2023-01-13,164.46598815918
2023-01-17,163.451309204102
2023-01-18,160.985687255859
2023-01-19,160.767562866211
2023-01-20,160.018417358398
2023-01-23,159.610626220703
2023-01-24,159.610626220703
2023-01-25,160.748626708984
2023-01-26,160.160659790039
2023-01-27,159.534759521484
2023-01-30,153.626754760742
2023-01-31,154.973403930664
2023-02-01,156.395858764648
2023-02-02,156.983825683594
2023-02-03,156.101867675781
2023-02-06,154.91650390625
2023-02-07,154.954406738281
2023-02-08,155.153579711914
2023-02-09,153.05778503418
2023-02-10,153.76904296875
2023-02-13,154.337997436523
2023-02-14,153.664688110352
2023-02-15,151.132690429688
2023-02-16,150.061141967773
2023-02-17,153.193954467773
2023-02-21,150.911209106445
2023-02-22,150.701049804688
2023-02-23,150.653289794922
2023-02-24,148.972259521484
2023-02-27,148.647521972656
2023-02-28,146.383850097656
2023-03-01,145.724807739258
2023-03-02,145.61018371582
2023-03-03,147.109741210938
2023-03-06,148.580642700195
2023-03-07,147.176605224609
2023-03-08,146.09733581543
2023-03-09,144.454483032227
2023-03-10,144.807891845703
2023-03-13,146.192840576172
2023-03-14,147.014236450195
2023-03-15,147.424942016602
2023-03-16,147.119323730469
2023-03-17,145.543350219727
2023-03-20,146.985595703125
2023-03-21,146.985595703125
2023-03-22,144.273010253906
2023-03-23,144.349426269531
2023-03-24,145.801208496094
2023-03-27,146.422073364258
2023-03-28,145.00846862793
2023-03-29,146.431594848633
2023-03-30,146.54621887207
2023-03-31,148.045761108398
2023-04-03,149.812774658203
2023-04-04,151.379211425781
2023-04-05,158.179763793945
2023-04-06,157.740386962891
2023-04-10,156.947631835938
2023-04-11,156.899887084961
2023-04-12,156.565582275391
2023-04-13,158.657318115234
2023-04-14,158.399429321289
2023-04-17,158.237045288086
2023-04-18,153.786117553711
2023-04-19,155.237945556641
2023-04-20,156.240829467773
2023-04-21,155.390777587891
2023-04-24,156.336334228516
2023-04-25,157.76904296875
2023-04-26,155.32389831543
2023-04-27,155.686859130859
2023-04-28,156.35546875
2023-05-01,156.25993347168
2023-05-02,157.625747680664
2023-05-03,155.562683105469
2023-05-04,154.855880737305
2023-05-05,155.381195068359
2023-05-08,155.027816772461
2023-05-09,153.824356079102
2023-05-10,154.397430419922
2023-05-11,153.767059326172
2023-05-12,153.566452026367
2023-05-15,152.391662597656
2023-05-16,152.191070556641
2023-05-17,151.85676574707
2023-05-18,151.369659423828
2023-05-19,151.780380249023
2023-05-22,150.962371826172
2023-05-23,150.904632568359
2023-05-24,150.760284423828
2023-05-25,148.595016479492
2023-05-26,148.53727722168
2023-05-30,148.556503295898
2023-05-31,149.220520019531
2023-06-01,148.720108032227
2023-06-02,151.05859375
2023-06-05,152.357772827148
2023-06-06,152.223037719727
2023-06-07,152.550231933594
2023-06-08,154.224700927734
2023-06-09,153.984115600586
2023-06-12,153.87825012207
2023-06-13,154.686630249023
2023-06-14,155.475723266602
2023-06-15,157.564010620117
2023-06-16,158.045181274414
2023-06-20,157.948974609375
2023-06-21,157.708374023438
2023-06-22,159.382843017578
2023-06-23,159.248123168945
2023-06-26,157.467788696289
2023-06-27,157.140594482422
2023-06-28,156.823028564453
2023-06-29,157.92008972168
2023-06-30,159.286605834961
2023-07-03,157.198333740234
2023-07-05,156.678665161133
2023-07-06,155.514251708984
2023-07-07,153.252731323242
2023-07-10,153.5029296875
2023-07-11,152.656097412109
2023-07-12,152.126815795898
2023-07-13,152.829299926758
2023-07-14,153.849395751953
2023-07-17,153.079528808594
2023-07-18,153.069900512695
2023-07-19,152.761947631836
2023-07-20,162.038925170898
2023-07-21,163.780746459961
2023-07-24,164.637222290039
2023-07-25,165.897872924805
2023-07-26,166.215454101562
2023-07-27,167.148956298828
2023-07-28,167.9091796875
2023-07-31,161.220932006836
2023-08-01,162.529693603516
2023-08-02,163.511306762695
2023-08-03,164.213806152344
2023-08-04,162.674041748047
2023-08-07,166.581161499023
2023-08-08,166.658142089844
2023-08-09,166.552291870117
2023-08-10,165.686187744141
2023-08-11,167.30290222168
2023-08-14,166.90837097168
2023-08-15,166.427185058594
2023-08-16,165.897872924805
2023-08-17,167.456893920898
2023-08-18,165.994110107422
2023-08-21,161.047698974609
2023-08-22,159.767776489258
2023-08-23,158.333892822266
2023-08-24,158.872787475586
2023-08-25,161.15071105957
2023-08-28,159.250839233398
2023-08-29,159.270217895508
2023-08-30,158.7080078125
2023-08-31,156.720901489258
2023-09-01,155.557693481445
2023-09-05,155.751556396484
2023-09-06,153.163452148438
2023-09-07,155.121520996094
2023-09-08,155.63525390625
2023-09-11,157.670837402344
2023-09-12,158.562606811523
2023-09-13,158.960067749023
2023-09-14,158.717712402344
2023-09-15,156.497955322266
2023-09-18,157.486663818359
2023-09-19,157.224945068359
2023-09-20,157.913162231445
2023-09-21,156.701507568359
2023-09-22,155.577087402344
2023-09-25,155.344451904297
2023-09-26,154.142486572266
2023-09-27,152.291061401367
2023-09-28,152.068130493164
2023-09-29,150.972778320312
2023-10-02,150.391159057617
2023-10-03,150.575347900391
2023-10-04,150.749847412109
2023-10-05,152.320159912109
2023-10-06,152.804809570312
2023-10-09,153.677185058594
2023-10-10,153.502731323242
2023-10-11,151.389587402344
2023-10-12,151.53498840332
2023-10-13,152.039031982422
2023-10-16,152.698165893555
2023-10-17,151.302352905273
2023-10-18,148.04541015625
2023-10-19,147.647994995117
2023-10-20,148.30712890625
2023-10-23,146.746505737305
2023-10-24,146.591415405273
2023-10-25,146.921005249023
2023-10-26,144.429809570312
2023-10-27,141.134124755859
2023-10-30,142.520233154297
2023-10-31,143.790054321289
2023-11-01,144.129333496094
2023-11-02,145.631805419922
2023-11-03,146.698028564453
2023-11-06,147.047012329102
2023-11-07,146.271530151367
2023-11-08,145.738433837891
2023-11-09,142.898284912109
2023-11-10,142.733505249023
2023-11-13,143.101852416992
2023-11-14,143.130920410156
2023-11-15,144.235961914062
2023-11-16,145.49609375
2023-11-17,145.195587158203
2023-11-20,146.4755859375
2023-11-21,147.657836914062
2023-11-22,147.364730834961
2023-11-24,149.006240844727
2023-11-27,147.814193725586
2023-11-28,148.156173706055
2023-11-29,148.625183105469
2023-11-30,151.116760253906
2023-12-01,154.751541137695
2023-12-04,155.240081787109
2023-12-05,154.91764831543
2023-12-06,153.031845092773
2023-12-07,151.839797973633
2023-12-08,150.882247924805
2023-12-11,151.507598876953
2023-12-12,151.517364501953
2023-12-13,152.220855712891
2023-12-14,153.276123046875
2023-12-15,151.60530090332
2023-12-18,151.878890991211
