"Date","TDY_Close"
2021-03-11,390.859985351562
2021-03-12,395.040008544922
2021-03-15,399.140014648438
2021-03-16,391.489990234375
2021-03-17,392.760009765625
2021-03-18,393.350006103516
2021-03-19,386.390014648438
2021-03-22,394.200012207031
2021-03-23,389.700012207031
2021-03-24,388.100006103516
2021-03-25,398.720001220703
2021-03-26,400.779998779297
2021-03-29,406.119995117188
2021-03-30,404.410003662109
2021-03-31,413.649993896484
2021-04-01,417.429992675781
2021-04-05,420.940002441406
2021-04-06,419.5
2021-04-07,415.059997558594
2021-04-08,419.100006103516
2021-04-09,419.720001220703
2021-04-12,427.459991455078
2021-04-13,423.910003662109
2021-04-14,423.510009765625
2021-04-15,426.809997558594
2021-04-16,429.25
2021-04-19,429.200012207031
2021-04-20,425.640014648438
2021-04-21,436.010009765625
2021-04-22,437.649993896484
2021-04-23,443.459991455078
2021-04-26,440.420013427734
2021-04-27,442.910003662109
2021-04-28,450.269989013672
2021-04-29,452.220001220703
2021-04-30,447.75
2021-05-03,442.160003662109
2021-05-04,432.309997558594
2021-05-05,429.279998779297
2021-05-06,433.869995117188
2021-05-07,435.989990234375
2021-05-10,431.980010986328
2021-05-11,423.609985351562
2021-05-12,412.420013427734
2021-05-13,409.410003662109
2021-05-14,425.839996337891
2021-05-17,416.290008544922
2021-05-18,409.429992675781
2021-05-19,402.579986572266
2021-05-20,406.440002441406
2021-05-21,406.239990234375
2021-05-24,410.670013427734
2021-05-25,409.859985351562
2021-05-26,409.369995117188
2021-05-27,417.339996337891
2021-05-28,419.470001220703
2021-06-01,429.070007324219
2021-06-02,423.420013427734
2021-06-03,421.359985351562
2021-06-04,422.160003662109
2021-06-07,416.970001220703
2021-06-08,422.630004882812
2021-06-09,418.769989013672
2021-06-10,421.519989013672
2021-06-11,424.079986572266
2021-06-14,424.809997558594
2021-06-15,426.649993896484
2021-06-16,429.480010986328
2021-06-17,425.989990234375
2021-06-18,422.859985351562
2021-06-21,433.5
2021-06-22,429.899993896484
2021-06-23,422.119995117188
2021-06-24,423.820007324219
2021-06-25,427.660003662109
2021-06-28,421.480010986328
2021-06-29,418
2021-06-30,418.829986572266
2021-07-01,421.299987792969
2021-07-02,422.519989013672
2021-07-06,422.329986572266
2021-07-07,427.029998779297
2021-07-08,418.059997558594
2021-07-09,426.790008544922
2021-07-12,426.859985351562
2021-07-13,437.209991455078
2021-07-14,434
2021-07-15,436.410003662109
2021-07-16,434.859985351562
2021-07-19,420.260009765625
2021-07-20,436.470001220703
2021-07-21,442.380004882812
2021-07-22,442.010009765625
2021-07-23,445.660003662109
2021-07-26,444.989990234375
2021-07-27,441.510009765625
2021-07-28,456.070007324219
2021-07-29,448.940002441406
2021-07-30,452.769989013672
2021-08-02,452.850006103516
2021-08-03,454.390014648438
2021-08-04,453.390014648438
2021-08-05,454.25
2021-08-06,458.179992675781
2021-08-09,456.070007324219
2021-08-10,452.869995117188
2021-08-11,456.950012207031
2021-08-12,456.709991455078
2021-08-13,455.350006103516
2021-08-16,454.820007324219
2021-08-17,455.790008544922
2021-08-18,451.940002441406
2021-08-19,446.029998779297
2021-08-20,450.459991455078
2021-08-23,454.480010986328
2021-08-24,455.959991455078
2021-08-25,458.029998779297
2021-08-26,453.809997558594
2021-08-27,458.890014648438
2021-08-30,458.980010986328
2021-08-31,463.380004882812
2021-09-01,457.910003662109
2021-09-02,459.829986572266
2021-09-03,448.809997558594
2021-09-07,443.589996337891
2021-09-08,445.570007324219
2021-09-09,440.970001220703
2021-09-10,432.820007324219
2021-09-13,428.200012207031
2021-09-14,431.390014648438
2021-09-15,431.589996337891
2021-09-16,427.959991455078
2021-09-17,423.149993896484
2021-09-20,418.670013427734
2021-09-21,418.149993896484
2021-09-22,427.25
2021-09-23,433.079986572266
2021-09-24,433.489990234375
2021-09-27,432.519989013672
2021-09-28,432.260009765625
2021-09-29,432.519989013672
2021-09-30,429.579986572266
2021-10-01,436.980010986328
2021-10-04,429.679992675781
2021-10-05,429.059997558594
2021-10-06,428.790008544922
2021-10-07,429.470001220703
2021-10-08,422.630004882812
2021-10-11,422.440002441406
2021-10-12,424.359985351562
2021-10-13,423.649993896484
2021-10-14,428.179992675781
2021-10-15,429.390014648438
2021-10-18,432.809997558594
2021-10-19,436.730010986328
2021-10-20,439.579986572266
2021-10-21,444.279998779297
2021-10-22,446.160003662109
2021-10-25,445.070007324219
2021-10-26,437.630004882812
2021-10-27,452.339996337891
2021-10-28,446.570007324219
2021-10-29,449.220001220703
2021-11-01,450.850006103516
2021-11-02,448.959991455078
2021-11-03,445.209991455078
2021-11-04,447.600006103516
2021-11-05,446.350006103516
2021-11-08,441.649993896484
2021-11-09,438.989990234375
2021-11-10,442.980010986328
2021-11-11,443.559997558594
2021-11-12,444.359985351562
2021-11-15,443.839996337891
2021-11-16,449.670013427734
2021-11-17,451.209991455078
2021-11-18,449.510009765625
2021-11-19,444.220001220703
2021-11-22,438.760009765625
2021-11-23,435.890014648438
2021-11-24,437.720001220703
2021-11-26,426.299987792969
2021-11-29,431.880004882812
2021-11-30,415.290008544922
2021-12-01,412.859985351562
2021-12-02,421.640014648438
2021-12-03,415.809997558594
2021-12-06,424.549987792969
2021-12-07,432.559997558594
2021-12-08,434.640014648438
2021-12-09,431.109985351562
2021-12-10,435.369995117188
2021-12-13,432.540008544922
2021-12-14,432.059997558594
2021-12-15,439.010009765625
2021-12-16,432.320007324219
2021-12-17,417.369995117188
2021-12-20,411.519989013672
2021-12-21,423.040008544922
2021-12-22,425.950012207031
2021-12-23,428.730010986328
2021-12-27,433.290008544922
2021-12-28,434.760009765625
2021-12-29,436.529998779297
2021-12-30,435.339996337891
2021-12-31,436.890014648438
2022-01-03,442.170013427734
2022-01-04,448.079986572266
2022-01-05,428.920013427734
2022-01-06,426.880004882812
2022-01-07,422.010009765625
2022-01-10,421.290008544922
2022-01-11,428.709991455078
2022-01-12,428.510009765625
2022-01-13,423.010009765625
2022-01-14,420.480010986328
2022-01-18,412.640014648438
2022-01-19,416.799987792969
2022-01-20,417.970001220703
2022-01-21,414.269989013672
2022-01-24,417.010009765625
2022-01-25,405.230010986328
2022-01-26,405.989990234375
2022-01-27,397.410003662109
2022-01-28,410.040008544922
2022-01-31,421.429992675781
2022-02-01,422.299987792969
2022-02-02,428.420013427734
2022-02-03,422.720001220703
2022-02-04,417.709991455078
2022-02-07,421.890014648438
2022-02-08,423.5
2022-02-09,432.209991455078
2022-02-10,424.890014648438
2022-02-11,421.440002441406
2022-02-14,416.940002441406
2022-02-15,425.440002441406
2022-02-16,426.470001220703
2022-02-17,419.980010986328
2022-02-18,419.920013427734
2022-02-22,416.769989013672
2022-02-23,406.720001220703
2022-02-24,418.079986572266
2022-02-25,428.630004882812
2022-02-28,429.380004882812
2022-03-01,425.730010986328
2022-03-02,440.820007324219
2022-03-03,442.040008544922
2022-03-04,450.029998779297
2022-03-07,435
2022-03-08,430.559997558594
2022-03-09,441.420013427734
2022-03-10,425.070007324219
2022-03-11,420.399993896484
2022-03-14,418.679992675781
2022-03-15,426.510009765625
2022-03-16,428.529998779297
2022-03-17,432.910003662109
2022-03-18,437.380004882812
2022-03-21,448.739990234375
2022-03-22,449.809997558594
2022-03-23,454.640014648438
2022-03-24,467.929992675781
2022-03-25,471.579986572266
2022-03-28,470.829986572266
2022-03-29,471.369995117188
2022-03-30,473.119995117188
2022-03-31,472.630004882812
2022-04-01,474.299987792969
2022-04-04,484.700012207031
2022-04-05,481.279998779297
2022-04-06,476.25
2022-04-07,479.700012207031
2022-04-08,480.679992675781
2022-04-11,473.269989013672
2022-04-12,477.649993896484
2022-04-13,480.200012207031
2022-04-14,480.239990234375
2022-04-18,481.329986572266
2022-04-19,482.459991455078
2022-04-20,488.630004882812
2022-04-21,479.410003662109
2022-04-22,467.880004882812
2022-04-25,468.679992675781
2022-04-26,462.570007324219
2022-04-27,451.160003662109
2022-04-28,452.890014648438
2022-04-29,431.549987792969
2022-05-02,428.459991455078
2022-05-03,417.980010986328
2022-05-04,427.940002441406
2022-05-05,417.959991455078
2022-05-06,407.519989013672
2022-05-09,399
2022-05-10,392.010009765625
2022-05-11,388.470001220703
2022-05-12,384.769989013672
2022-05-13,400.950012207031
2022-05-16,396.100006103516
2022-05-17,406.440002441406
2022-05-18,390.950012207031
2022-05-19,390.600006103516
2022-05-20,386.100006103516
2022-05-23,393.420013427734
2022-05-24,390.75
2022-05-25,387.779998779297
2022-05-26,388.25
2022-05-27,398.209991455078
2022-05-31,405.149993896484
2022-06-01,398.829986572266
2022-06-02,414.220001220703
2022-06-03,405.149993896484
2022-06-06,406.739990234375
2022-06-07,412.940002441406
2022-06-08,402.179992675781
2022-06-09,393.730010986328
2022-06-10,380.579986572266
2022-06-13,369.380004882812
2022-06-14,364.829986572266
2022-06-15,372.670013427734
2022-06-16,352.609985351562
2022-06-17,350.350006103516
2022-06-21,364.209991455078
2022-06-22,363.440002441406
2022-06-23,365.230010986328
2022-06-24,378.019989013672
2022-06-27,378.339996337891
2022-06-28,372.010009765625
2022-06-29,371.75
2022-06-30,375.109985351562
2022-07-01,379.630004882812
2022-07-05,379.739990234375
2022-07-06,382.130004882812
2022-07-07,384.859985351562
2022-07-08,384.160003662109
2022-07-11,380.549987792969
2022-07-12,375.980010986328
2022-07-13,375.459991455078
2022-07-14,372.619995117188
2022-07-15,382.029998779297
2022-07-18,382.040008544922
2022-07-19,395.570007324219
2022-07-20,399.670013427734
2022-07-21,404.109985351562
2022-07-22,400.929992675781
2022-07-25,400
2022-07-26,400.070007324219
2022-07-27,372.010009765625
2022-07-28,383.459991455078
2022-07-29,391.399993896484
2022-08-01,393.149993896484
2022-08-02,391.489990234375
2022-08-03,399.350006103516
2022-08-04,398.160003662109
2022-08-05,398.989990234375
2022-08-08,392.829986572266
2022-08-09,387.980010986328
2022-08-10,395.279998779297
2022-08-11,395.089996337891
2022-08-12,401.5
2022-08-15,401.929992675781
2022-08-16,405.25
2022-08-17,399.989990234375
2022-08-18,403.480010986328
2022-08-19,397.109985351562
2022-08-22,385.470001220703
2022-08-23,383.579986572266
2022-08-24,386.630004882812
2022-08-25,393.269989013672
2022-08-26,383.700012207031
2022-08-29,377.739990234375
2022-08-30,371.190002441406
2022-08-31,368.359985351562
2022-09-01,371.980010986328
2022-09-02,367.709991455078
2022-09-06,366.720001220703
2022-09-07,377.010009765625
2022-09-08,380.070007324219
2022-09-09,387.649993896484
2022-09-12,390
2022-09-13,374.959991455078
2022-09-14,380.209991455078
2022-09-15,372.299987792969
2022-09-16,371.359985351562
2022-09-19,372.059997558594
2022-09-20,372.839996337891
2022-09-21,368.149993896484
2022-09-22,360.339996337891
2022-09-23,351.399993896484
2022-09-26,348.540008544922
2022-09-27,343.760009765625
2022-09-28,350
2022-09-29,344.179992675781
2022-09-30,337.470001220703
2022-10-03,347.600006103516
2022-10-04,357.630004882812
2022-10-05,354
2022-10-06,349.019989013672
2022-10-07,340.130004882812
2022-10-10,337.899993896484
2022-10-11,333.160003662109
2022-10-12,332.079986572266
2022-10-13,341.239990234375
2022-10-14,331.100006103516
2022-10-17,341.350006103516
2022-10-18,346.149993896484
2022-10-19,348.510009765625
2022-10-20,340.489990234375
2022-10-21,350.480010986328
2022-10-24,357.149993896484
2022-10-25,360.390014648438
2022-10-26,376.670013427734
2022-10-27,379.929992675781
2022-10-28,395.140014648438
2022-10-31,397.980010986328
2022-11-01,400.959991455078
2022-11-02,390.679992675781
2022-11-03,391.029998779297
2022-11-04,395.029998779297
2022-11-07,408.279998779297
2022-11-08,408.209991455078
2022-11-09,405.359985351562
2022-11-10,421.25
2022-11-11,412.989990234375
2022-11-14,407.019989013672
2022-11-15,413.269989013672
2022-11-16,414.529998779297
2022-11-17,404.760009765625
2022-11-18,407.089996337891
2022-11-21,404.859985351562
2022-11-22,415.200012207031
2022-11-23,419.940002441406
2022-11-25,420.170013427734
2022-11-28,413.329986572266
2022-11-29,408.779998779297
2022-11-30,420.100006103516
2022-12-01,424.450012207031
2022-12-02,427.190002441406
2022-12-05,423.529998779297
2022-12-06,413.260009765625
2022-12-07,411.130004882812
2022-12-08,411.230010986328
2022-12-09,405.690002441406
2022-12-12,419.799987792969
2022-12-13,420.910003662109
2022-12-14,421.070007324219
2022-12-15,405.209991455078
2022-12-16,396.459991455078
2022-12-19,390.279998779297
2022-12-20,392.149993896484
2022-12-21,399.660003662109
2022-12-22,393.309997558594
2022-12-23,393.75
2022-12-27,397.029998779297
2022-12-28,390.690002441406
2022-12-29,398.149993896484
2022-12-30,399.910003662109
2023-01-03,400.769989013672
2023-01-04,408.480010986328
2023-01-05,398.429992675781
2023-01-06,408.540008544922
2023-01-09,408.399993896484
2023-01-10,409.25
2023-01-11,410.980010986328
2023-01-12,416.130004882812
2023-01-13,416.130004882812
2023-01-17,415.970001220703
2023-01-18,405.730010986328
2023-01-19,400.829986572266
2023-01-20,404.230010986328
2023-01-23,407.779998779297
2023-01-24,410.320007324219
2023-01-25,429.5
2023-01-26,426.619995117188
2023-01-27,422.320007324219
2023-01-30,418.859985351562
2023-01-31,424.260009765625
2023-02-01,429.670013427734
2023-02-02,434.029998779297
2023-02-03,433.579986572266
2023-02-06,432.019989013672
2023-02-07,437.390014648438
2023-02-08,433.799987792969
2023-02-09,435.989990234375
2023-02-10,438.359985351562
2023-02-13,444.5
2023-02-14,441.450012207031
2023-02-15,446.440002441406
2023-02-16,438.579986572266
2023-02-17,438.950012207031
2023-02-21,428.910003662109
2023-02-22,428.940002441406
2023-02-23,431.179992675781
2023-02-24,429.640014648438
2023-02-27,430.140014648438
2023-02-28,430.070007324219
2023-03-01,428.399993896484
2023-03-02,432.649993896484
2023-03-03,437.910003662109
2023-03-06,438.420013427734
2023-03-07,429.059997558594
2023-03-08,428.829986572266
2023-03-09,421.109985351562
2023-03-10,412.549987792969
2023-03-13,407.480010986328
2023-03-14,414.720001220703
2023-03-15,405.519989013672
2023-03-16,413.119995117188
2023-03-17,408.260009765625
2023-03-20,418.25
2023-03-21,424.559997558594
2023-03-22,421.049987792969
2023-03-23,418.320007324219
2023-03-24,424.959991455078
2023-03-27,427.200012207031
2023-03-28,428.890014648438
2023-03-29,433.910003662109
2023-03-30,438.410003662109
2023-03-31,447.359985351562
2023-04-03,445.589996337891
2023-04-04,438.339996337891
2023-04-05,433.739990234375
2023-04-06,433.829986572266
2023-04-10,436.160003662109
2023-04-11,437.75
2023-04-12,439.369995117188
2023-04-13,442.489990234375
2023-04-14,439.920013427734
2023-04-17,438.109985351562
2023-04-18,436.089996337891
2023-04-19,427.640014648438
2023-04-20,426.200012207031
2023-04-21,427.790008544922
2023-04-24,425.989990234375
2023-04-25,416.079986572266
2023-04-26,404.920013427734
2023-04-27,410.989990234375
2023-04-28,414.399993896484
2023-05-01,416.760009765625
2023-05-02,413
2023-05-03,411.059997558594
2023-05-04,408.570007324219
2023-05-05,413
2023-05-08,413.450012207031
2023-05-09,410.579986572266
2023-05-10,413.899993896484
2023-05-11,413.640014648438
2023-05-12,410.980010986328
2023-05-15,414.670013427734
2023-05-16,409.959991455078
2023-05-17,412.970001220703
2023-05-18,417.720001220703
2023-05-19,416.260009765625
2023-05-22,420.910003662109
2023-05-23,404.670013427734
2023-05-24,394.160003662109
2023-05-25,395.130004882812
2023-05-26,397.309997558594
2023-05-30,396.519989013672
2023-05-31,388.649993896484
2023-06-01,391.410003662109
2023-06-02,397.420013427734
2023-06-05,391.160003662109
2023-06-06,391.989990234375
2023-06-07,397.980010986328
2023-06-08,396.809997558594
2023-06-09,391.989990234375
2023-06-12,398.760009765625
2023-06-13,402.549987792969
2023-06-14,398.720001220703
2023-06-15,409.010009765625
2023-06-16,406.429992675781
2023-06-20,399.670013427734
2023-06-21,401.940002441406
2023-06-22,398.920013427734
2023-06-23,399.089996337891
2023-06-26,402.010009765625
2023-06-27,403.010009765625
2023-06-28,401.510009765625
2023-06-29,407.279998779297
2023-06-30,411.109985351562
2023-07-03,410.450012207031
2023-07-05,406.75
2023-07-06,407.690002441406
2023-07-07,409.970001220703
2023-07-10,414.100006103516
2023-07-11,416.589996337891
2023-07-12,418.239990234375
2023-07-13,416.239990234375
2023-07-14,411.529998779297
2023-07-17,414.670013427734
2023-07-18,408.790008544922
2023-07-19,406.679992675781
2023-07-20,407.920013427734
2023-07-21,412.450012207031
2023-07-24,413.809997558594
2023-07-25,414.720001220703
2023-07-26,387.869995117188
2023-07-27,378.769989013672
2023-07-28,382.019989013672
2023-07-31,384.529998779297
2023-08-01,389.25
2023-08-02,382.570007324219
2023-08-03,381.950012207031
2023-08-04,379.260009765625
2023-08-07,382.230010986328
2023-08-08,385
2023-08-09,383.279998779297
2023-08-10,383.839996337891
2023-08-11,383.390014648438
2023-08-14,402.489990234375
2023-08-15,400.130004882812
2023-08-16,400.820007324219
2023-08-17,400.429992675781
2023-08-18,403.630004882812
2023-08-21,404.420013427734
2023-08-22,406.260009765625
2023-08-23,411.739990234375
2023-08-24,406
2023-08-25,408.549987792969
2023-08-28,416.130004882812
2023-08-29,417.910003662109
2023-08-30,420.070007324219
2023-08-31,418.299987792969
2023-09-01,420.529998779297
2023-09-05,412.899993896484
2023-09-06,414.010009765625
2023-09-07,410.010009765625
2023-09-08,410.220001220703
2023-09-11,409.220001220703
2023-09-12,408.850006103516
2023-09-13,409.350006103516
2023-09-14,415.720001220703
2023-09-15,415.040008544922
2023-09-18,420.059997558594
2023-09-19,421.850006103516
2023-09-20,419.140014648438
2023-09-21,414.540008544922
2023-09-22,417.880004882812
2023-09-25,414.880004882812
2023-09-26,407.260009765625
2023-09-27,413.440002441406
2023-09-28,410.320007324219
2023-09-29,408.579986572266
2023-10-02,402.279998779297
2023-10-03,399.299987792969
2023-10-04,401.279998779297
2023-10-05,398.100006103516
2023-10-06,401.420013427734
2023-10-09,410.5
2023-10-10,411.019989013672
2023-10-11,412.589996337891
2023-10-12,406.970001220703
2023-10-13,404.579986572266
2023-10-16,409.299987792969
2023-10-17,410.029998779297
2023-10-18,398.850006103516
2023-10-19,393.609985351562
2023-10-20,388.380004882812
2023-10-23,385.049987792969
2023-10-24,386.190002441406
2023-10-25,373.279998779297
2023-10-26,372.239990234375
2023-10-27,370.709991455078
2023-10-30,372.359985351562
2023-10-31,374.589996337891
2023-11-01,368.839996337891
2023-11-02,373.160003662109
2023-11-03,379.459991455078
2023-11-06,377.179992675781
2023-11-07,378.540008544922
2023-11-08,378.779998779297
2023-11-09,376.440002441406
2023-11-10,382.799987792969
2023-11-13,384.269989013672
2023-11-14,393.459991455078
2023-11-15,393
2023-11-16,389.649993896484
2023-11-17,390.489990234375
2023-11-20,390.980010986328
2023-11-21,392.869995117188
2023-11-22,395.440002441406
2023-11-24,399.579986572266
2023-11-27,398.420013427734
2023-11-28,395.040008544922
2023-11-29,399.100006103516
2023-11-30,402.959991455078
2023-12-01,409.019989013672
2023-12-04,409.579986572266
2023-12-05,402.049987792969
2023-12-06,404.589996337891
2023-12-07,406.989990234375
2023-12-08,411.489990234375
2023-12-11,417.390014648438
2023-12-12,420.589996337891
2023-12-13,421.899993896484
2023-12-14,428.170013427734
2023-12-15,425.920013427734
2023-12-18,425.970001220703
2023-12-19,428.820007324219
2023-12-20,421.980010986328
2023-12-21,426.299987792969
2023-12-22,433.450012207031
2023-12-26,437.480010986328
2023-12-27,441.730010986328
2023-12-28,444.209991455078
2023-12-29,446.290008544922
2024-01-02,438.299987792969
2024-01-03,439.339996337891
2024-01-04,438.190002441406
2024-01-05,435.470001220703
2024-01-08,441.299987792969
