"Date","amgen_Close"
2020-10-26,198.621459960938
2020-10-27,197.358505249023
2020-10-28,191.105484008789
2020-10-29,192.37727355957
2020-10-30,191.600051879883
2020-11-02,194.488082885742
2020-11-03,194.355606079102
2020-11-04,203.426025390625
2020-11-05,204.874481201172
2020-11-06,204.609481811523
2020-11-09,207.550537109375
2020-11-10,213.379638671875
2020-11-11,212.575912475586
2020-11-12,209.440612792969
2020-11-13,211.058898925781
2020-11-16,210.436477661133
2020-11-17,206.684097290039
2020-11-18,202.522659301758
2020-11-19,199.775054931641
2020-11-20,198.441253662109
2020-11-23,197.596557617188
2020-11-24,196.031555175781
2020-11-25,195.898162841797
2020-11-27,199.899520874023
2020-11-30,197.436462402344
2020-12-01,200.139617919922
2020-12-02,201.455627441406
2020-12-03,201.766830444336
2020-12-04,203.81201171875
2020-12-07,201.357833862305
2020-12-08,203.571899414062
2020-12-09,204.381088256836
2020-12-10,202.878326416016
2020-12-11,202.202529907227
2020-12-14,204.034301757812
2020-12-15,204.985717773438
2020-12-16,203.127304077148
2020-12-17,205.617034912109
2020-12-18,203.171783447266
2020-12-21,202.12255859375
2020-12-22,196.502838134766
2020-12-23,198.236740112305
2020-12-24,198.227874755859
2020-12-28,198.868041992188
2020-12-29,201.731262207031
2020-12-30,201.998031616211
2020-12-31,204.443328857422
2021-01-04,201.544525146484
2021-01-05,202.522659301758
2021-01-06,207.404342651367
2021-01-07,208.088989257812
2021-01-08,212.063690185547
2021-01-11,211.245666503906
2021-01-12,210.374237060547
2021-01-13,211.39680480957
2021-01-14,214.882461547852
2021-01-15,218.2880859375
2021-01-19,220.760025024414
2021-01-20,224.39680480957
2021-01-21,224.103378295898
2021-01-22,225.410491943359
2021-01-25,228.611618041992
2021-01-26,229.945358276367
2021-01-27,223.240844726562
2021-01-28,220.297607421875
2021-01-29,214.677917480469
2021-02-01,213.78874206543
2021-02-02,213.84211730957
2021-02-03,210.809936523438
2021-02-04,210.934432983398
2021-02-05,210.134155273438
2021-02-08,211.245666503906
2021-02-09,210.42756652832
2021-02-10,212.037048339844
2021-02-11,210.549987792969
2021-02-12,212.493881225586
2021-02-16,208.579223632812
2021-02-17,211.060607910156
2021-02-18,208.301528930664
2021-02-19,207.549041748047
2021-02-22,207.351959228516
2021-02-23,208.238800048828
2021-02-24,206.026153564453
2021-02-25,203.813507080078
2021-02-26,201.484436035156
2021-03-01,203.383529663086
2021-03-02,202.174179077148
2021-03-03,200.606567382812
2021-03-04,198.788070678711
2021-03-05,204.00163269043
2021-03-08,204.073287963867
2021-03-09,205.13037109375
2021-03-10,205.999313354492
2021-03-11,207.083206176758
2021-03-12,206.357604980469
2021-03-15,211.374130249023
2021-03-16,215.279846191406
2021-03-17,218.818252563477
2021-03-18,218.952621459961
2021-03-19,220.314270019531
2021-03-22,223.673538208008
2021-03-23,219.508026123047
2021-03-24,219.893218994141
2021-03-25,220.591949462891
2021-03-26,226.513244628906
2021-03-29,228.394424438477
2021-03-30,223.727264404297
2021-03-31,222.885208129883
2021-04-01,223.207702636719
2021-04-05,225.7607421875
2021-04-06,223.144989013672
2021-04-07,222.267120361328
2021-04-08,221.156326293945
2021-04-09,223.010635375977
2021-04-12,223.001678466797
2021-04-13,223.906448364258
2021-04-14,223.610794067383
2021-04-15,228.54670715332
2021-04-16,229.066253662109
2021-04-19,229.299194335938
2021-04-20,232.138900756836
2021-04-21,231.81640625
2021-04-22,228.475067138672
2021-04-23,230.24870300293
2021-04-26,228.896057128906
2021-04-27,228.54670715332
2021-04-28,212.045974731445
2021-04-29,210.254364013672
2021-04-30,214.670669555664
2021-05-03,219.812606811523
2021-05-04,221.586288452148
2021-05-05,223.36897277832
2021-05-06,225.115768432617
2021-05-07,227.722579956055
2021-05-10,226.298233032227
2021-05-11,226.011596679688
2021-05-12,224.694717407227
2021-05-13,225.805557250977
2021-05-14,226.770782470703
2021-05-17,227.672897338867
2021-05-18,226.301696777344
2021-05-19,224.2900390625
2021-05-20,227.266952514648
2021-05-21,226.43701171875
2021-05-24,223.496170043945
2021-05-25,218.309066772461
2021-05-26,215.196807861328
2021-05-27,212.273986816406
2021-05-28,214.646545410156
2021-06-01,210.713348388672
2021-06-02,212.138702392578
2021-06-03,212.661895751953
2021-06-04,213.66325378418
2021-06-07,213.969924926758
2021-06-08,213.636215209961
2021-06-09,216.071868896484
2021-06-10,220.690628051758
2021-06-11,219.003677368164
2021-06-14,217.578353881836
2021-06-15,216.369567871094
2021-06-16,216.125946044922
2021-06-17,217.1904296875
2021-06-18,215.314071655273
2021-06-21,216.721374511719
2021-06-22,216.42366027832
2021-06-23,215.341156005859
2021-06-24,217.361862182617
2021-06-25,218.922470092773
2021-06-28,219.066833496094
2021-06-29,218.724029541016
2021-06-30,219.887741088867
2021-07-01,222.729339599609
2021-07-02,224.353179931641
2021-07-06,219.797546386719
2021-07-07,219.409622192383
2021-07-08,220.365859985352
2021-07-09,221.195785522461
2021-07-12,220.447036743164
2021-07-13,220.862014770508
2021-07-14,220.744735717773
2021-07-15,222.485794067383
2021-07-16,223.685623168945
2021-07-19,222.57600402832
2021-07-20,222.720336914062
2021-07-21,220.880065917969
2021-07-22,220.780853271484
2021-07-23,223.469100952148
2021-07-26,221.087539672852
2021-07-27,220.726669311523
2021-07-28,220.338806152344
2021-07-29,218.724029541016
2021-07-30,217.894088745117
2021-08-02,216.315414428711
2021-08-03,220.185424804688
2021-08-04,205.959259033203
2021-08-05,211.083190917969
2021-08-06,207.619125366211
2021-08-09,205.580383300781
2021-08-10,205.643524169922
2021-08-11,205.796890258789
2021-08-12,205.814926147461
2021-08-13,207.195129394531
2021-08-16,210.058731079102
2021-08-17,210.176895141602
2021-08-18,206.213333129883
2021-08-19,203.986145019531
2021-08-20,203.204345703125
2021-08-23,205.122482299805
2021-08-24,203.977035522461
2021-08-25,201.440734863281
2021-08-26,201.331649780273
2021-08-27,202.522552490234
2021-08-30,203.749771118164
2021-08-31,205.0224609375
2021-09-01,203.040710449219
2021-09-02,205.413391113281
2021-09-03,205.786071777344
2021-09-07,201.213455200195
2021-09-08,200.786224365234
2021-09-09,195.977249145508
2021-09-10,194.313598632812
2021-09-13,197.013580322266
2021-09-14,196.395385742188
2021-09-15,198.295364379883
2021-09-16,197.59538269043
2021-09-17,199.431701660156
2021-09-20,195.54997253418
2021-09-21,195.777221679688
2021-09-22,194.213592529297
2021-09-23,195.495391845703
2021-09-24,194.18635559082
2021-09-27,193.731826782227
2021-09-28,192.968246459961
2021-09-29,195.359039306641
2021-09-30,193.31364440918
2021-10-01,194.468154907227
2021-10-04,192.21369934082
2021-10-05,192.595504760742
2021-10-06,190.886444091797
2021-10-07,190.104598999023
2021-10-08,189.950057983398
2021-10-11,187.904663085938
2021-10-12,183.532073974609
2021-10-13,185.095672607422
2021-10-14,187.977416992188
2021-10-15,188.941009521484
2021-10-18,184.659317016602
2021-10-19,187.977416992188
2021-10-20,190.595520019531
2021-10-21,189.986465454102
2021-10-22,190.213760375977
2021-10-25,188.750152587891
2021-10-26,189.704650878906
2021-10-27,187.795593261719
2021-10-28,188.331954956055
2021-10-29,188.150131225586
2021-11-01,190.713714599609
2021-11-02,194.777236938477
2021-11-03,198.295364379883
2021-11-04,195.386306762695
2021-11-05,194.331802368164
2021-11-08,192.15007019043
2021-11-09,192.459136962891
2021-11-10,193.822738647461
2021-11-11,192.32275390625
2021-11-12,192.168228149414
2021-11-15,190.123962402344
2021-11-16,188.281387329102
2021-11-17,188.675598144531
2021-11-18,187.025527954102
2021-11-19,188.913925170898
2021-11-22,185.842971801758
2021-11-23,187.493041992188
2021-11-24,186.979675292969
2021-11-26,184.339599609375
2021-11-29,186.521347045898
2021-11-30,182.313674926758
2021-12-01,184.07373046875
2021-12-02,184.412933349609
2021-12-03,185.577133178711
2021-12-06,191.398162841797
2021-12-07,193.71745300293
2021-12-08,195.743362426758
2021-12-09,194.863327026367
2021-12-10,193.3232421875
2021-12-13,193.781616210938
2021-12-14,195.93586730957
2021-12-15,200.986892700195
2021-12-16,204.039489746094
2021-12-17,203.966156005859
2021-12-20,201.665237426758
2021-12-21,202.517791748047
2021-12-22,203.076950073242
2021-12-23,205.148681640625
2021-12-27,206.413772583008
2021-12-28,206.963806152344
2021-12-29,208.641342163086
2021-12-30,207.605499267578
2021-12-31,206.230438232422
2022-01-03,207.807159423828
2022-01-04,208.861343383789
2022-01-05,206.386276245117
2022-01-06,206.413772583008
2022-01-07,208.357162475586
2022-01-10,211.180618286133
2022-01-11,213.023178100586
2022-01-12,212.454818725586
2022-01-13,211.620635986328
2022-01-14,215.754974365234
2022-01-18,214.352386474609
2022-01-19,212.033142089844
2022-01-20,209.833023071289
2022-01-21,208.751373291016
2022-01-24,207.247970581055
2022-01-25,206.294570922852
2022-01-26,204.002822875977
2022-01-27,205.341232299805
2022-01-28,210.053085327148
2022-01-31,208.219650268555
2022-02-01,209.631393432617
2022-02-02,209.860565185547
2022-02-03,205.377883911133
2022-02-04,203.608657836914
2022-02-07,204.910385131836
2022-02-08,220.934341430664
2022-02-09,217.432510375977
2022-02-10,209.759719848633
2022-02-11,209.19140625
2022-02-14,207.351516723633
2022-02-15,207.04638671875
2022-02-16,205.862945556641
2022-02-17,204.95686340332
2022-02-18,204.115509033203
2022-02-22,204.707244873047
2022-02-23,204.328155517578
2022-02-24,202.728698730469
2022-02-25,209.903289794922
2022-02-28,209.394775390625
2022-03-01,208.220596313477
2022-03-02,211.345596313477
2022-03-03,215.090072631836
2022-03-04,215.339721679688
2022-03-07,216.680328369141
2022-03-08,213.666244506836
2022-03-09,213.999099731445
2022-03-10,209.829299926758
2022-03-11,211.586013793945
2022-03-14,211.918823242188
2022-03-15,214.091537475586
2022-03-16,214.193237304688
2022-03-17,218.067169189453
2022-03-18,218.427749633789
2022-03-21,218.492477416992
2022-03-22,218.631149291992
2022-03-23,216.513900756836
2022-03-24,219.0009765625
2022-03-25,220.776123046875
2022-03-28,222.329406738281
2022-03-29,223.31867980957
2022-03-30,224.270980834961
2022-03-31,223.577560424805
2022-04-01,224.77946472168
2022-04-04,226.397445678711
2022-04-05,226.11083984375
2022-04-06,231.075729370117
2022-04-07,232.656768798828
2022-04-08,233.008071899414
2022-04-11,231.94482421875
2022-04-12,231.177459716797
2022-04-13,234.385681152344
2022-04-14,234.857208251953
2022-04-18,232.924865722656
2022-04-19,234.256225585938
2022-04-20,236.114624023438
2022-04-21,236.188583374023
2022-04-22,231.464096069336
2022-04-25,233.146774291992
2022-04-26,231.020294189453
2022-04-27,230.021774291992
2022-04-28,220.165939331055
2022-04-29,215.598587036133
2022-05-02,213.499816894531
2022-05-03,214.674026489258
2022-05-04,218.2890625
2022-05-05,216.671112060547
2022-05-06,218.658889770508
2022-05-09,221.19221496582
2022-05-10,222.551284790039
2022-05-11,222.486557006836
2022-05-12,226.258773803711
2022-05-13,225.038375854492
2022-05-16,227.284454345703
2022-05-17,228.663818359375
2022-05-18,227.368347167969
2022-05-19,228.123229980469
2022-05-20,230.667556762695
2022-05-23,232.102844238281
2022-05-24,234.759017944336
2022-05-25,235.802841186523
2022-05-26,235.840118408203
2022-05-27,237.899826049805
2022-05-31,239.279144287109
2022-06-01,236.184951782227
2022-06-02,231.394515991211
2022-06-03,231.552947998047
2022-06-06,228.747665405273
2022-06-07,229.651702880859
2022-06-08,228.784957885742
2022-06-09,225.308639526367
2022-06-10,223.686965942383
2022-06-13,220.667327880859
2022-06-14,219.670074462891
2022-06-15,219.558258056641
2022-06-16,215.019454956055
2022-06-17,218.756759643555
2022-06-21,222.19580078125
2022-06-22,223.808135986328
2022-06-23,226.557510375977
2022-06-24,228.682434082031
2022-06-27,228.197814941406
2022-06-28,226.948928833008
2022-06-29,228.738342285156
2022-06-30,226.753204345703
2022-07-01,228.850173950195
2022-07-05,229.949920654297
2022-07-06,228.570587158203
2022-07-07,230.593017578125
2022-07-08,231.580917358398
2022-07-11,230.928558349609
2022-07-12,230.173614501953
2022-07-13,230.285446166992
2022-07-14,228.887466430664
2022-07-15,231.776626586914
2022-07-18,227.256500244141
2022-07-19,230.499816894531
2022-07-20,229.856750488281
2022-07-21,229.064544677734
2022-07-22,229.22297668457
2022-07-25,231.804580688477
2022-07-26,234.060028076172
2022-07-27,234.600555419922
2022-07-28,232.764541625977
2022-07-29,230.639617919922
2022-08-01,228.934066772461
2022-08-02,227.321746826172
2022-08-03,230.332046508789
2022-08-04,230.18293762207
2022-08-05,229.502578735352
2022-08-08,230.471862792969
2022-08-09,231.46907043457
2022-08-10,234.945388793945
2022-08-11,231.459777832031
2022-08-12,231.497024536133
2022-08-15,234.00407409668
2022-08-16,235.933319091797
2022-08-17,235.34162902832
2022-08-18,234.515151977539
2022-08-19,235.604583740234
2022-08-22,231.885406494141
2022-08-23,229.60319519043
2022-08-24,229.621994018555
2022-08-25,230.739608764648
2022-08-26,226.015487670898
2022-08-29,224.822738647461
2022-08-30,224.578536987305
2022-08-31,225.686782836914
2022-09-01,230.570556640625
2022-09-02,227.630874633789
2022-09-06,227.490005493164
2022-09-07,229.903747558594
2022-09-08,230.523620605469
2022-09-09,232.627380371094
2022-09-12,223.16975402832
2022-09-13,213.064102172852
2022-09-14,214.247467041016
2022-09-15,213.815444946289
2022-09-16,217.08381652832
2022-09-19,216.726928710938
2022-09-20,213.862411499023
2022-09-21,210.810043334961
2022-09-22,213.899963378906
2022-09-23,213.167419433594
2022-09-26,213.073501586914
2022-09-27,212.247009277344
2022-09-28,216.933547973633
2022-09-29,214.519836425781
2022-09-30,211.692886352539
2022-10-03,216.426391601562
2022-10-04,218.849517822266
2022-10-05,219.600830078125
2022-10-06,216.895980834961
2022-10-07,215.102111816406
2022-10-10,218.03239440918
2022-10-11,230.514190673828
2022-10-12,231.453399658203
2022-10-13,236.35595703125
2022-10-14,236.055419921875
2022-10-17,237.548706054688
2022-10-18,236.787979125977
2022-10-19,233.096969604492
2022-10-20,232.401962280273
2022-10-21,236.618896484375
2022-10-24,245.428497314453
2022-10-25,244.179397583008
2022-10-26,250.443771362305
2022-10-27,250.979095458984
2022-10-28,257.158935546875
2022-10-31,253.909393310547
2022-11-01,255.515350341797
2022-11-02,252.65087890625
2022-11-03,249.711196899414
2022-11-04,252.679016113281
2022-11-07,260.173767089844
2022-11-08,274.609100341797
2022-11-09,272.035705566406
2022-11-10,273.31298828125
2022-11-11,267.687255859375
2022-11-14,267.950225830078
2022-11-15,266.353637695312
2022-11-16,268.348937988281
2022-11-17,271.687133789062
2022-11-18,271.677642822266
2022-11-21,272.500396728516
2022-11-22,271.45068359375
2022-11-23,267.9990234375
2022-11-25,268.320556640625
2022-11-28,267.261444091797
2022-11-29,266.665679931641
2022-11-30,270.835998535156
2022-12-01,270.401031494141
2022-12-02,269.994415283203
2022-12-05,269.427001953125
2022-12-06,267.89501953125
2022-12-07,270.230804443359
2022-12-08,270.051116943359
2022-12-09,263.507141113281
2022-12-12,261.73876953125
2022-12-13,257.464447021484
2022-12-14,256.395843505859
2022-12-15,251.677062988281
2022-12-16,252.878036499023
2022-12-19,251.260955810547
2022-12-20,250.362533569336
2022-12-21,251.790496826172
2022-12-22,250.844863891602
2022-12-23,249.577682495117
2022-12-27,249.076461791992
2022-12-28,247.213531494141
2022-12-29,248.858947753906
2022-12-30,248.367233276367
2023-01-03,247.431045532227
2023-01-04,250.022125244141
2023-01-05,252.357879638672
2023-01-06,260.244689941406
2023-01-09,255.440689086914
2023-01-10,258.996398925781
2023-01-11,258.0791015625
2023-01-12,256.197296142578
2023-01-13,256.963226318359
2023-01-17,254.778762817383
2023-01-18,250.022125244141
2023-01-19,247.79035949707
2023-01-20,248.934600830078
2023-01-23,246.787994384766
2023-01-24,245.587005615234
2023-01-25,242.598739624023
2023-01-26,241.028930664062
2023-01-27,239.865783691406
2023-01-30,237.917709350586
2023-01-31,238.683700561523
2023-02-01,233.019226074219
2023-02-02,233.132690429688
2023-02-03,231.846588134766
2023-02-06,230.598342895508
2023-02-07,230.740173339844
2023-02-08,227.146682739258
2023-02-09,226.957580566406
2023-02-10,229.321685791016
2023-02-13,230.418685913086
2023-02-14,229.941650390625
2023-02-15,229.025833129883
2023-02-16,223.444961547852
2023-02-17,229.464660644531
2023-02-21,227.280014038086
2023-02-22,225.295684814453
2023-02-23,226.688522338867
2023-02-24,222.910705566406
2023-02-27,223.66438293457
2023-02-28,221.002731323242
2023-03-01,225.324310302734
2023-03-02,223.941040039062
2023-03-03,224.007797241211
2023-03-06,224.294006347656
2023-03-07,218.197967529297
2023-03-08,217.921295166016
2023-03-09,215.402770996094
2023-03-10,217.387084960938
2023-03-13,222.452789306641
2023-03-14,219.972396850586
2023-03-15,224.093673706055
2023-03-16,223.778854370117
2023-03-17,219.21875
2023-03-20,223.921966552734
2023-03-21,222.233367919922
2023-03-22,219.256881713867
2023-03-23,222.376480102539
2023-03-24,227.079681396484
2023-03-27,225.868087768555
2023-03-28,227.508987426758
2023-03-29,229.941650390625
2023-03-30,230.390045166016
2023-03-31,230.628555297852
2023-04-03,233.194793701172
2023-04-04,236.142623901367
2023-04-05,241.713973999023
2023-04-06,241.666305541992
2023-04-10,239.35758972168
2023-04-11,239.863220214844
2023-04-12,238.022018432617
2023-04-13,239.872772216797
2023-04-14,238.498992919922
2023-04-17,236.657821655273
2023-04-18,234.768890380859
2023-04-19,234.883392333984
2023-04-20,232.259857177734
2023-04-21,232.641464233398
2023-04-24,233.204315185547
2023-04-25,233.604995727539
2023-04-26,227.814254760742
2023-04-27,229.283401489258
2023-04-28,228.710998535156
2023-05-01,227.909637451172
2023-05-02,225.114440917969
2023-05-03,218.760818481445
2023-05-04,221.222137451172
2023-05-05,225.648681640625
2023-05-08,223.826538085938
2023-05-09,223.645294189453
2023-05-10,223.34001159668
2023-05-11,221.603744506836
2023-05-12,222.233367919922
2023-05-15,222.786697387695
2023-05-16,217.396621704102
2023-05-17,216.693634033203
2023-05-18,215.932861328125
2023-05-19,215.15283203125
2023-05-22,215.701721191406
2023-05-23,216.13508605957
2023-05-24,213.130554199219
2023-05-25,209.413375854492
2023-05-26,208.902969360352
2023-05-30,210.443786621094
2023-05-31,212.485336303711
2023-06-01,206.341415405273
2023-06-02,210.00080871582
2023-06-05,213.669815063477
2023-06-06,213.034225463867
2023-06-07,213.063125610352
2023-06-08,212.591262817383
2023-06-09,210.665267944336
2023-06-12,209.317092895508
2023-06-13,213.775756835938
2023-06-14,214.055023193359
2023-06-15,219.987075805664
2023-06-16,221.16194152832
2023-06-20,220.13151550293
2023-06-21,218.638870239258
2023-06-22,221.16194152832
2023-06-23,218.706283569336
2023-06-26,216.414352416992
2023-06-27,214.372802734375
2023-06-28,213.120910644531
2023-06-29,212.976455688477
2023-06-30,213.804641723633
2023-07-03,216.683990478516
2023-07-05,217.52180480957
2023-07-06,214.729110717773
2023-07-07,210.559326171875
2023-07-10,216.414352416992
2023-07-11,215.576553344727
2023-07-12,217.329193115234
2023-07-13,219.235946655273
2023-07-14,219.014434814453
2023-07-17,219.409271240234
2023-07-18,223.964263916016
2023-07-19,223.463485717773
2023-07-20,224.599822998047
2023-07-21,226.130996704102
2023-07-24,226.708786010742
2023-07-25,226.602874755859
2023-07-26,226.506591796875
2023-07-27,227.315490722656
2023-07-28,227.623641967773
2023-07-31,225.485794067383
2023-08-01,223.530914306641
2023-08-02,221.884185791016
2023-08-03,222.163452148438
2023-08-04,234.277954101562
2023-08-07,243.580520629883
2023-08-08,251.149642944336
2023-08-09,249.724426269531
2023-08-10,252.363067626953
2023-08-11,252.79638671875
2023-08-14,251.313385009766
2023-08-15,256.166900634766
2023-08-16,255.213470458984
2023-08-17,256.145477294922
2023-08-18,254.174758911133
2023-08-21,253.087478637695
2023-08-22,250.097396850586
2023-08-23,249.844985961914
2023-08-24,249.126617431641
2023-08-25,248.893615722656
2023-08-28,249.058624267578
2023-08-29,252.05842590332
2023-08-30,250.349822998047
2023-08-31,248.854782104492
2023-09-01,249.213973999023
2023-09-05,246.592819213867
2023-09-06,241.738800048828
2023-09-07,246.961715698242
2023-09-08,251.854553222656
2023-09-11,254.077682495117
2023-09-12,252.708862304688
2023-09-13,249.718795776367
2023-09-14,254.640731811523
2023-09-15,253.106887817383
2023-09-18,255.465927124023
2023-09-19,256.592041015625
2023-09-20,263.533264160156
2023-09-21,261.543151855469
2023-09-22,259.883087158203
2023-09-25,259.067565917969
2023-09-26,261.183959960938
2023-09-27,261.125701904297
2023-09-28,262.911987304688
2023-09-29,260.912139892578
2023-10-02,258.533660888672
2023-10-03,253.388412475586
2023-10-04,257.689056396484
2023-10-05,257.339569091797
2023-10-06,259.659790039062
2023-10-09,263.610931396484
2023-10-10,263.329376220703
2023-10-11,275.318786621094
2023-10-12,276.716735839844
2023-10-13,275.80419921875
2023-10-16,278.502990722656
2023-10-17,276.114837646484
2023-10-18,275.29931640625
2023-10-19,272.406372070312
2023-10-20,270.668640136719
2023-10-23,265.086517333984
2023-10-24,268.057220458984
2023-10-25,264.212829589844
2023-10-26,261.834381103516
2023-10-27,253.932067871094
2023-10-30,255.504745483398
2023-10-31,248.233459472656
2023-11-01,253.223342895508
2023-11-02,258.805480957031
2023-11-03,261.980010986328
2023-11-06,264.863250732422
2023-11-07,263.193450927734
2023-11-08,265.280700683594
2023-11-09,256.349365234375
2023-11-10,259.504455566406
2023-11-13,258.902557373047
2023-11-14,262.135314941406
2023-11-15,265.057403564453
2023-11-16,263.198394775391
2023-11-17,259.666290283203
2023-11-20,259.627136230469
2023-11-21,257.151702880859
2023-11-22,258.883514404297
2023-11-24,259.734741210938
2023-11-27,258.570404052734
2023-11-28,259.79345703125
2023-11-29,260.850158691406
2023-11-30,263.824615478516
2023-12-01,266.574005126953
2023-12-04,266.662048339844
2023-12-05,265.028076171875
2023-12-06,263.540863037109
2023-12-07,265.458587646484
2023-12-08,263.315795898438
2023-12-11,266.270690917969
2023-12-12,268.080780029297
2023-12-13,275.546234130859
2023-12-14,270.360534667969
2023-12-15,269.509307861328
2023-12-18,269.538665771484
