"Date","LLY_Close"
2020-06-26,154.598663330078
2020-06-29,154.494247436523
2020-06-30,155.880432128906
2020-07-01,155.044937133789
2020-07-02,155.586059570312
2020-07-06,158.453414916992
2020-07-07,158.320495605469
2020-07-08,160.580200195312
2020-07-09,158.035675048828
2020-07-10,155.10188293457
2020-07-13,153.886581420898
2020-07-14,155.595596313477
2020-07-15,157.086227416992
2020-07-16,156.658966064453
2020-07-17,157.570434570312
2020-07-20,158.595840454102
2020-07-21,156.943786621094
2020-07-22,156.507049560547
2020-07-23,153.354904174805
2020-07-24,151.474975585938
2020-07-27,152.386459350586
2020-07-28,154.427734375
2020-07-29,153.573257446289
2020-07-30,145.265594482422
2020-07-31,142.69255065918
2020-08-03,145.113693237305
2020-08-04,147.022048950195
2020-08-05,146.537872314453
2020-08-06,145.151641845703
2020-08-07,145.199096679688
2020-08-10,145.265594482422
2020-08-11,143.015441894531
2020-08-12,144.838348388672
2020-08-13,143.550354003906
2020-08-14,143.197326660156
2020-08-17,144.571228027344
2020-08-18,146.078628540039
2020-08-19,145.296325683594
2020-08-20,144.389938354492
2020-08-21,142.405456542969
2020-08-24,142.653503417969
2020-08-25,142.806167602539
2020-08-26,142.405456542969
2020-08-27,142.12873840332
2020-08-28,140.573654174805
2020-08-31,141.575393676758
2020-09-01,140.535430908203
2020-09-02,142.682144165039
2020-09-03,142.17643737793
2020-09-04,143.97966003418
2020-09-08,142.453140258789
2020-09-09,144.990982055664
2020-09-10,139.505081176758
2020-09-11,141.289184570312
2020-09-14,142.157409667969
2020-09-15,143.187774658203
2020-09-16,144.027374267578
2020-09-17,145.468063354492
2020-09-18,147.089965820312
2020-09-21,144.237258911133
2020-09-22,142.977905273438
2020-09-23,142.93017578125
2020-09-24,141.976119995117
2020-09-25,143.35954284668
2020-09-28,141.298736572266
2020-09-29,139.543212890625
2020-09-30,141.222381591797
2020-10-01,137.663711547852
2020-10-02,138.541412353516
2020-10-05,139.896255493164
2020-10-06,137.511047363281
2020-10-07,142.119232177734
2020-10-08,146.450729370117
2020-10-09,149.675491333008
2020-10-12,147.395263671875
2020-10-13,143.187774658203
2020-10-14,141.642181396484
2020-10-15,140.039321899414
2020-10-16,139.409652709961
2020-10-19,136.242111206055
2020-10-20,136.995834350586
2020-10-21,134.820541381836
2020-10-22,135.144943237305
2020-10-23,135.841400146484
2020-10-26,135.192611694336
2020-10-27,125.842674255371
2020-10-28,125.279769897461
2020-10-29,126.462837219238
2020-10-30,124.468818664551
2020-11-02,125.585105895996
2020-11-03,124.964942932129
2020-11-04,141.766220092773
2020-11-05,138.837188720703
2020-11-06,136.184860229492
2020-11-09,135.793685913086
2020-11-10,139.829452514648
2020-11-11,138.112106323242
2020-11-12,135.244750976562
2020-11-13,136.539367675781
2020-11-16,134.822799682617
2020-11-17,135.407791137695
2020-11-18,134.420059204102
2020-11-19,137.527130126953
2020-11-20,139.521835327148
2020-11-23,137.49836730957
2020-11-24,138.955993652344
2020-11-25,138.812164306641
2020-11-27,141.391830444336
2020-11-30,139.675216674805
2020-12-01,139.588943481445
2020-12-02,139.205337524414
2020-12-03,138.198425292969
2020-12-04,142.360382080078
2020-12-07,141.372619628906
2020-12-08,143.175506591797
2020-12-09,151.518615722656
2020-12-10,154.395538330078
2020-12-11,153.47492980957
2020-12-14,151.432327270508
2020-12-15,160.561767578125
2020-12-16,164.992294311523
2020-12-17,165.548461914062
2020-12-18,164.368942260742
2020-12-21,161.856414794922
2020-12-22,159.880950927734
2020-12-23,158.691787719727
2020-12-24,159.823379516602
2020-12-28,159.669952392578
2020-12-29,159.746643066406
2020-12-30,160.159027099609
2020-12-31,161.913970947266
2021-01-04,158.710922241211
2021-01-05,159.497360229492
2021-01-06,157.579345703125
2021-01-07,159.027465820312
2021-01-08,159.583648681641
2021-01-11,178.3125
2021-01-12,171.465393066406
2021-01-13,177.890548706055
2021-01-14,179.031723022461
2021-01-15,182.944381713867
2021-01-19,190.338073730469
2021-01-20,193.004028320312
2021-01-21,194.049346923828
2021-01-22,197.683853149414
2021-01-25,203.639114379883
2021-01-26,203.993942260742
2021-01-27,199.055221557617
2021-01-28,201.500579833984
2021-01-29,199.438781738281
2021-02-01,194.806915283203
2021-02-02,189.455810546875
2021-02-03,188.880462646484
2021-02-04,193.349258422852
2021-02-05,193.493103027344
2021-02-08,197.329055786133
2021-02-09,193.435607910156
2021-02-10,196.005630493164
2021-02-11,195.081146240234
2021-02-12,199.616821289062
2021-02-16,198.143447875977
2021-02-17,198.817565917969
2021-02-18,193.675216674805
2021-02-19,193.482620239258
2021-02-22,193.251510620117
2021-02-23,194.984878540039
2021-02-24,196.949371337891
2021-02-25,196.275283813477
2021-02-26,197.305679321289
2021-03-01,198.827163696289
2021-03-02,196.583404541016
2021-03-03,194.522644042969
2021-03-04,193.11669921875
2021-03-05,199.260543823242
2021-03-08,199.366439819336
2021-03-09,198.480514526367
2021-03-10,197.844940185547
2021-03-11,197.613815307617
2021-03-12,200.377593994141
2021-03-15,182.157958984375
2021-03-16,183.833557128906
2021-03-17,179.817901611328
2021-03-18,177.121551513672
2021-03-19,177.468185424805
2021-03-22,178.960845947266
2021-03-23,176.880752563477
2021-03-24,173.500717163086
2021-03-25,176.312637329102
2021-03-26,178.450454711914
2021-03-29,179.442337036133
2021-03-30,178.633438110352
2021-03-31,179.904571533203
2021-04-01,178.383041381836
2021-04-05,178.046005249023
2021-04-06,176.03337097168
2021-04-07,175.571151733398
2021-04-08,175.850387573242
2021-04-09,177.660797119141
2021-04-12,175.089630126953
2021-04-13,175.773361206055
2021-04-14,176.225952148438
2021-04-15,179.037872314453
2021-04-16,182.244598388672
2021-04-19,182.620178222656
2021-04-20,183.554260253906
2021-04-21,183.881713867188
2021-04-22,180.126052856445
2021-04-23,181.734222412109
2021-04-26,180.289764404297
2021-04-27,175.465194702148
2021-04-28,173.866653442383
2021-04-29,175.455535888672
2021-04-30,176.004501342773
2021-05-03,179.037872314453
2021-05-04,181.233474731445
2021-05-05,185.672836303711
2021-05-06,186.712860107422
2021-05-07,188.18620300293
2021-05-10,187.550659179688
2021-05-11,187.541030883789
2021-05-12,186.048400878906
2021-05-13,188.553512573242
2021-05-14,189.781951904297
2021-05-17,189.124237060547
2021-05-18,188.253707885742
2021-05-19,190.072113037109
2021-05-20,192.993179321289
2021-05-21,193.331695556641
2021-05-24,194.434356689453
2021-05-25,192.693313598633
2021-05-26,194.405349731445
2021-05-27,192.67399597168
2021-05-28,193.196273803711
2021-06-01,191.919555664062
2021-06-02,192.606292724609
2021-06-03,196.059310913086
2021-06-04,195.401641845703
2021-06-07,215.22998046875
2021-06-08,213.469619750977
2021-06-09,218.595993041992
2021-06-10,225.888931274414
2021-06-11,216.748550415039
2021-06-14,218.692718505859
2021-06-15,216.197235107422
2021-06-16,213.527618408203
2021-06-17,214.93017578125
2021-06-18,211.390060424805
2021-06-21,215.375091552734
2021-06-22,214.18537902832
2021-06-23,209.987579345703
2021-06-24,225.337646484375
2021-06-25,222.677719116211
2021-06-28,220.743255615234
2021-06-29,221.855560302734
2021-06-30,222.00065612793
2021-07-01,223.557922363281
2021-07-02,226.29524230957
2021-07-06,227.707412719727
2021-07-07,228.094299316406
2021-07-08,229.351669311523
2021-07-09,227.291458129883
2021-07-12,228.278060913086
2021-07-13,227.59130859375
2021-07-14,228.606903076172
2021-07-15,223.886749267578
2021-07-16,224.844345092773
2021-07-19,226.469299316406
2021-07-20,227.320495605469
2021-07-21,229.516128540039
2021-07-22,230.676773071289
2021-07-23,236.151382446289
2021-07-26,235.242172241211
2021-07-27,235.600051879883
2021-07-28,238.434020996094
2021-07-29,237.292694091797
2021-07-30,235.522659301758
2021-08-02,238.521102905273
2021-08-03,247.603469848633
2021-08-04,253.871215820312
2021-08-05,255.534866333008
2021-08-06,254.809417724609
2021-08-09,258.407562255859
2021-08-10,260.622528076172
2021-08-11,255.447814941406
2021-08-12,255.661239624023
2021-08-13,256.379333496094
2021-08-16,261.939544677734
2021-08-17,264.627410888672
2021-08-18,260.561553955078
2021-08-19,262.385803222656
2021-08-20,262.880767822266
2021-08-23,259.882385253906
2021-08-24,254.981948852539
2021-08-25,256.049377441406
2021-08-26,253.574996948242
2021-08-27,252.051513671875
2021-08-30,254.535690307617
2021-08-31,250.634765625
2021-09-01,249.771148681641
2021-09-02,251.876831054688
2021-09-03,251.838088989258
2021-09-07,247.248245239258
2021-09-08,247.287017822266
2021-09-09,232.886901855469
2021-09-10,232.401702880859
2021-09-13,230.907348632812
2021-09-14,226.181686401367
2021-09-15,226.802703857422
2021-09-16,224.192428588867
2021-09-17,223.280319213867
2021-09-20,224.774642944336
2021-09-21,223.348205566406
2021-09-22,221.533660888672
2021-09-23,225.298629760742
2021-09-24,224.8134765625
2021-09-27,219.68994140625
2021-09-28,215.032211303711
2021-09-29,223.532577514648
2021-09-30,224.202163696289
2021-10-01,222.785400390625
2021-10-04,218.18586730957
2021-10-05,224.085693359375
2021-10-06,221.096984863281
2021-10-07,226.268997192383
2021-10-08,227.006469726562
2021-10-11,226.744476318359
2021-10-12,225.880844116211
2021-10-13,229.432357788086
2021-10-14,229.67497253418
2021-10-15,230.829681396484
2021-10-18,231.897079467773
2021-10-19,235.128402709961
2021-10-20,236.496627807617
2021-10-21,234.022171020508
2021-10-22,236.52571105957
2021-10-25,237.787185668945
2021-10-26,241.076751708984
2021-10-27,242.755447387695
2021-10-28,245.841232299805
2021-10-29,247.209426879883
2021-11-01,241.920928955078
2021-11-02,249.237457275391
2021-11-03,258.368560791016
2021-11-04,262.968078613281
2021-11-05,257.145965576172
2021-11-08,252.808395385742
2021-11-09,254.25422668457
2021-11-10,256.806274414062
2021-11-11,254.846160888672
2021-11-12,252.772567749023
2021-11-15,251.584930419922
2021-11-16,250.893707275391
2021-11-17,254.262023925781
2021-11-18,254.408065795898
2021-11-19,253.794784545898
2021-11-22,253.541625976562
2021-11-23,255.021362304688
2021-11-24,255.060317993164
2021-11-26,253.473495483398
2021-11-29,248.08024597168
2021-11-30,241.470092773438
2021-12-01,242.531234741211
2021-12-02,241.314346313477
2021-12-03,239.075241088867
2021-12-06,239.805374145508
2021-12-07,238.617691040039
2021-12-08,237.848648071289
2021-12-09,236.466201782227
2021-12-10,237.673385620117
2021-12-13,241.94709777832
2021-12-14,242.774627685547
2021-12-15,267.988555908203
2021-12-16,271.64892578125
2021-12-17,260.336761474609
2021-12-20,256.501129150391
2021-12-21,257.864013671875
2021-12-22,259.441131591797
2021-12-23,265.866394042969
2021-12-27,271.035705566406
2021-12-28,269.108123779297
2021-12-29,271.04541015625
2021-12-30,269.906402587891
2021-12-31,268.903656005859
2022-01-03,264.532623291016
2022-01-04,259.742919921875
2022-01-05,253.746078491211
2022-01-06,252.461074829102
2022-01-07,252.626556396484
2022-01-10,253.220367431641
2022-01-11,255.371856689453
2022-01-12,249.141357421875
2022-01-13,243.056900024414
2022-01-14,237.653930664062
2022-01-18,240.525787353516
2022-01-19,238.559295654297
2022-01-20,236.690155029297
2022-01-21,236.622009277344
2022-01-24,234.051910400391
2022-01-25,233.117340087891
2022-01-26,231.559753417969
2022-01-27,230.449935913086
2022-01-28,238.607971191406
2022-01-31,238.890258789062
2022-02-01,241.703704833984
2022-02-02,244.18620300293
2022-02-03,238.325668334961
2022-02-04,235.852935791016
2022-02-07,237.099014282227
2022-02-08,233.555435180664
2022-02-09,236.826446533203
2022-02-10,233.292572021484
2022-02-11,229.495895385742
2022-02-14,229.427474975586
2022-02-15,238.372283935547
2022-02-16,240.073257446289
2022-02-17,235.566650390625
2022-02-18,234.921432495117
2022-02-22,233.76789855957
2022-02-23,232.966278076172
2022-02-24,237.629333496094
2022-02-25,245.225082397461
2022-02-28,244.345260620117
2022-03-01,243.905380249023
2022-03-02,248.470642089844
2022-03-03,252.840438842773
2022-03-04,256.975555419922
2022-03-07,255.773147583008
2022-03-08,254.101470947266
2022-03-09,256.897369384766
2022-03-10,260.054901123047
2022-03-11,260.328643798828
2022-03-14,262.968048095703
2022-03-15,269.283264160156
2022-03-16,270.241271972656
2022-03-17,279.107818603516
2022-03-18,281.190093994141
2022-03-21,283.145294189453
2022-03-22,278.628875732422
2022-03-23,277.817474365234
2022-03-24,281.238983154297
2022-03-25,282.539215087891
2022-03-28,285.120025634766
2022-03-29,281.923278808594
2022-03-30,283.389678955078
2022-03-31,279.948638916016
2022-04-01,286.107330322266
2022-04-04,284.885375976562
2022-04-05,285.931365966797
2022-04-06,298.982055664062
2022-04-07,301.513946533203
2022-04-08,304.700836181641
2022-04-11,302.032043457031
2022-04-12,301.171813964844
2022-04-13,295.883178710938
2022-04-14,295.091247558594
2022-04-18,292.119415283203
2022-04-19,290.350036621094
2022-04-20,286.351745605469
2022-04-21,283.115966796875
2022-04-22,272.479949951172
2022-04-25,278.804870605469
2022-04-26,276.488006591797
2022-04-27,278.697357177734
2022-04-28,290.604156494141
2022-04-29,285.579467773438
2022-05-02,283.067108154297
2022-05-03,281.610534667969
2022-05-04,288.287292480469
2022-05-05,285.814025878906
2022-05-06,290.242523193359
2022-05-09,282.744506835938
2022-05-10,279.293609619141
2022-05-11,280.261444091797
2022-05-12,285.2568359375
2022-05-13,286.051361083984
2022-05-16,293.653137207031
2022-05-17,295.634490966797
2022-05-18,289.543273925781
2022-05-19,280.793914794922
2022-05-20,293.133239746094
2022-05-23,296.8115234375
2022-05-24,300.107238769531
2022-05-25,301.137176513672
2022-05-26,307.463775634766
2022-05-27,317.292114257812
2022-05-31,307.444152832031
2022-06-01,305.129302978516
2022-06-02,296.644775390625
2022-06-03,295.879669189453
2022-06-06,297.556945800781
2022-06-07,306.129760742188
2022-06-08,307.493225097656
2022-06-09,297.449066162109
2022-06-10,291.328430175781
2022-06-13,285.708068847656
2022-06-14,285.227447509766
2022-06-15,287.385314941406
2022-06-16,282.559478759766
2022-06-17,285.335327148438
2022-06-21,291.652191162109
2022-06-22,300.823272705078
2022-06-23,306.737945556641
2022-06-24,319.39111328125
2022-06-27,321.009552001953
2022-06-28,311.544189453125
2022-06-29,316.821258544922
2022-06-30,318.027801513672
2022-07-01,318.498565673828
2022-07-05,320.921295166016
2022-07-06,323.834503173828
2022-07-07,321.676635742188
2022-07-08,324.148406982422
2022-07-11,324.736907958984
2022-07-12,317.400054931641
2022-07-13,316.291595458984
2022-07-14,320.636901855469
2022-07-15,325.256744384766
2022-07-18,315.614776611328
2022-07-19,319.960083007812
2022-07-20,315.869842529297
2022-07-21,320.666290283203
2022-07-22,322.461303710938
2022-07-25,325.207702636719
2022-07-26,325.217529296875
2022-07-27,322.647644042969
2022-07-28,324.472076416016
2022-07-29,323.383270263672
2022-08-01,317.949279785156
2022-08-02,314.074859619141
2022-08-03,307.826690673828
2022-08-04,299.940521240234
2022-08-05,295.555999755859
2022-08-08,296.713439941406
2022-08-09,297.223480224609
2022-08-10,298.783081054688
2022-08-11,295.408935546875
2022-08-12,303.173217773438
2022-08-15,308.939880371094
2022-08-16,305.367706298828
2022-08-17,311.774017333984
2022-08-18,311.675628662109
2022-08-19,317.629241943359
2022-08-22,317.954010009766
2022-08-23,310.081420898438
2022-08-24,313.791351318359
2022-08-25,317.993438720703
2022-08-26,310.534118652344
2022-08-29,305.210266113281
2022-08-30,302.149810791016
2022-08-31,296.432312011719
2022-09-01,304.206481933594
2022-09-02,296.530700683594
2022-09-06,301.933258056641
2022-09-07,306.637145996094
2022-09-08,310.475036621094
2022-09-09,312.640014648438
2022-09-12,310.199462890625
2022-09-13,301.598724365234
2022-09-14,304.678833007812
2022-09-15,304.541076660156
2022-09-16,303.970367431641
2022-09-19,300.230834960938
2022-09-20,296.924377441406
2022-09-21,291.757934570312
2022-09-22,305.918762207031
2022-09-23,306.499389648438
2022-09-26,302.602478027344
2022-09-27,306.145111083984
2022-09-28,329.054321289062
2022-09-29,324.753936767578
2022-09-30,318.200042724609
2022-10-03,316.428680419922
2022-10-04,324.635864257812
2022-10-05,326.495727539062
2022-10-06,327.647125244141
2022-10-07,321.457305908203
2022-10-10,318.731414794922
2022-10-11,322.38232421875
2022-10-12,319.400604248047
2022-10-13,326.810638427734
2022-10-14,326.111968994141
2022-10-17,327.460174560547
2022-10-18,329.693969726562
2022-10-19,324.045379638672
2022-10-20,323.828918457031
2022-10-21,335.342529296875
2022-10-24,342.358978271484
2022-10-25,345.714691162109
2022-10-26,352.160339355469
2022-10-27,350.65478515625
2022-10-28,354.167846679688
2022-10-31,356.322998046875
2022-11-01,346.964508056641
2022-11-02,349.306549072266
2022-11-03,355.919525146484
2022-11-04,351.717590332031
2022-11-07,359.255584716797
2022-11-08,360.820190429688
2022-11-09,357.484191894531
2022-11-10,362.847381591797
2022-11-11,346.688873291016
2022-11-14,351.366455078125
2022-11-15,345.337005615234
2022-11-16,348.277679443359
2022-11-17,356.014373779297
2022-11-18,356.902526855469
2022-11-21,356.409118652344
2022-11-22,356.122924804688
2022-11-23,356.951812744141
2022-11-25,360.435333251953
2022-11-28,360.948425292969
2022-11-29,359.152435302734
2022-11-30,366.188415527344
2022-12-01,365.448364257812
2022-12-02,369.819976806641
2022-12-05,364.422058105469
2022-12-06,363.681945800781
2022-12-07,367.066741943359
2022-12-08,366.889099121094
2022-12-09,356.2314453125
2022-12-12,362.408996582031
2022-12-13,353.932189941406
2022-12-14,358.708374023438
2022-12-15,355.264404296875
2022-12-16,355.126220703125
2022-12-19,353.063751220703
2022-12-20,354.899261474609
2022-12-21,363.158935546875
2022-12-22,360.494506835938
2022-12-23,363.050384521484
2022-12-27,360.070220947266
2022-12-28,360.405700683594
2022-12-29,362.182006835938
2022-12-30,361.017486572266
2023-01-03,360.1787109375
2023-01-04,358.313720703125
2023-01-05,354.188781738281
2023-01-06,358.15576171875
2023-01-09,345.218566894531
2023-01-10,348.10009765625
2023-01-11,355.659088134766
2023-01-12,354.386108398438
2023-01-13,356.853179931641
2023-01-17,353.024291992188
2023-01-18,347.369842529297
2023-01-19,346.452087402344
2023-01-20,341.508117675781
2023-01-23,337.699035644531
2023-01-24,341.823944091797
2023-01-25,345.119964599609
2023-01-26,343.422607421875
2023-01-27,337.590484619141
2023-01-30,336.011535644531
2023-01-31,339.613464355469
2023-02-01,338.054260253906
2023-02-02,326.340789794922
2023-02-03,334.610260009766
2023-02-06,333.209045410156
2023-02-07,335.202362060547
2023-02-08,336.238555908203
2023-02-09,337.284576416016
2023-02-10,340.570678710938
2023-02-13,345.781066894531
2023-02-14,344.088165283203
2023-02-15,331.663513183594
2023-02-16,322.812835693359
2023-02-17,325.119537353516
2023-02-21,324.238433837891
2023-02-22,325.782867431641
2023-02-23,324.248321533203
2023-02-24,318.427093505859
2023-02-27,313.457244873047
2023-02-28,308.111145019531
2023-03-01,311.031707763672
2023-03-02,311.902862548828
2023-03-03,315.249145507812
2023-03-06,315.773834228516
2023-03-07,307.527099609375
2023-03-08,309.417999267578
2023-03-09,313.684936523438
2023-03-10,311.873199462891
2023-03-13,321.248596191406
2023-03-14,323.802825927734
2023-03-15,326.178833007812
2023-03-16,326.238220214844
2023-03-17,325.891723632812
2023-03-20,330.267578125
2023-03-21,327.772766113281
2023-03-22,327.663879394531
2023-03-23,329.317199707031
2023-03-24,332.772338867188
2023-03-27,331.257629394531
2023-03-28,334.277130126953
2023-03-29,332.514923095703
2023-03-30,337.286773681641
2023-03-31,339.989501953125
2023-04-03,347.236389160156
2023-04-04,351.07763671875
2023-04-05,358.621520996094
2023-04-06,364.611083984375
2023-04-10,363.333953857422
2023-04-11,360.403533935547
2023-04-12,365.363494873047
2023-04-13,371.402526855469
2023-04-14,370.986785888672
2023-04-17,368.630554199219
2023-04-18,366.214904785156
2023-04-19,366.769317626953
2023-04-20,371.065948486328
2023-04-21,381.391723632812
2023-04-24,379.520690917969
2023-04-25,380.995758056641
2023-04-26,372.511352539062
2023-04-27,386.450744628906
2023-04-28,391.905639648438
2023-05-01,401.756286621094
2023-05-02,400.162353515625
2023-05-03,426.882751464844
2023-05-04,424.160217285156
2023-05-05,423.536529541016
2023-05-08,428.3974609375
2023-05-09,424.100799560547
2023-05-10,431.565521240234
2023-05-11,431.199157714844
2023-05-12,431.209136962891
2023-05-15,431.288513183594
2023-05-16,433.412658691406
2023-05-17,434.226623535156
2023-05-18,434.643493652344
2023-05-19,439.100189208984
2023-05-22,430.772369384766
2023-05-23,420.072326660156
2023-05-24,422.613342285156
2023-05-25,424.141906738281
2023-05-26,422.633178710938
2023-05-30,424.072418212891
2023-05-31,426.275939941406
2023-06-01,433.253814697266
2023-06-02,439.050537109375
2023-06-05,440.966247558594
2023-06-06,439.785064697266
2023-06-07,433.134735107422
2023-06-08,442.355895996094
2023-06-09,442.733062744141
2023-06-12,442.008453369141
2023-06-13,442.415405273438
2023-06-14,444.400604248047
2023-06-15,450.564544677734
2023-06-16,444.390655517578
2023-06-20,448.599243164062
2023-06-21,449.641448974609
2023-06-22,454.286743164062
2023-06-23,455.438140869141
2023-06-26,449.403259277344
2023-06-27,461.056213378906
2023-06-28,455.299194335938
2023-06-29,461.046234130859
2023-06-30,465.502990722656
2023-07-03,457.999053955078
2023-07-05,462.247283935547
2023-07-06,459.775756835938
2023-07-07,448.728240966797
2023-07-10,449.800262451172
2023-07-11,436.132354736328
2023-07-12,437.333374023438
2023-07-13,431.477142333984
2023-07-14,446.127685546875
2023-07-17,443.824890136719
2023-07-18,447.854797363281
2023-07-19,450.197296142578
2023-07-20,460.381225585938
2023-07-21,458.614440917969
2023-07-24,455.914611816406
2023-07-25,454.147796630859
2023-07-26,450.227081298828
2023-07-27,451.61669921875
2023-07-28,455.080810546875
2023-07-31,451.179962158203
2023-08-01,449.730773925781
2023-08-02,451.110504150391
2023-08-03,445.829925537109
2023-08-04,446.157470703125
2023-08-07,450.713409423828
2023-08-08,517.732849121094
2023-08-09,522.328491210938
2023-08-10,517.474792480469
2023-08-11,524.363342285156
2023-08-14,535.155944824219
2023-08-15,543.730407714844
2023-08-16,543.352416992188
2023-08-17,534.817749023438
2023-08-18,543.541381835938
2023-08-21,547.142211914062
2023-08-22,550.733154296875
2023-08-23,550.434692382812
2023-08-24,545.103149414062
2023-08-25,550.723205566406
2023-08-28,550.991760253906
2023-08-29,550.971923828125
2023-08-30,545.093139648438
2023-08-31,551.270324707031
2023-09-01,554.164916992188
2023-09-05,555.2392578125
2023-09-06,556.989929199219
2023-09-07,570.19970703125
2023-09-08,583.359802246094
2023-09-11,592.411682128906
2023-09-12,596.131896972656
2023-09-13,595.714172363281
2023-09-14,588.482543945312
2023-09-15,572.616821289062
2023-09-18,568.260131835938
2023-09-19,571.920593261719
2023-09-20,566.628662109375
2023-09-21,547.221862792969
2023-09-22,547.629638671875
2023-09-25,549.370422363281
2023-09-26,547.102478027344
2023-09-27,546.853820800781
2023-09-28,541.571838378906
2023-09-29,534.290588378906
2023-10-02,535.444458007812
2023-10-03,522.413635253906
2023-10-04,528.650573730469
2023-10-05,538.617553710938
2023-10-06,562.232055664062
2023-10-09,568.737487792969
2023-10-10,576.24755859375
2023-10-11,602.080322265625
2023-10-12,607.272705078125
2023-10-13,605.979553222656
2023-10-16,613.380249023438
2023-10-17,605.094299316406
2023-10-18,604.029907226562
2023-10-19,587.676879882812
2023-10-20,581.549438476562
2023-10-23,573.601623535156
2023-10-24,589.298217773438
2023-10-25,583.359802246094
2023-10-26,565.096801757812
2023-10-27,557.268432617188
2023-10-30,562.719543457031
2023-10-31,551.001770019531
2023-11-01,551.528991699219
2023-11-02,577.222351074219
2023-11-03,564.808410644531
2023-11-06,592.043640136719
2023-11-07,596.758544921875
2023-11-08,615.857116699219
2023-11-09,588.194091796875
2023-11-10,594.550354003906
2023-11-13,609.471069335938
2023-11-14,608.713684082031
2023-11-15,586.510437011719
2023-11-16,586.7197265625
2023-11-17,589.669616699219
2023-11-20,595.539245605469
2023-11-21,590.556457519531
2023-11-22,593.037963867188
2023-11-24,599.027160644531
2023-11-27,589.490234375
2023-11-28,589.559936523438
2023-11-29,589.819030761719
2023-11-30,589.001831054688
2023-12-01,582.026000976562
2023-12-04,583.660339355469
2023-12-05,586.121887207031
2023-12-06,587.218017578125
2023-12-07,586.241455078125
2023-12-08,595.987670898438
2023-12-11,582.026000976562
2023-12-12,582.743591308594
2023-12-13,595.439575195312
2023-12-14,571.691772460938
2023-12-15,570.0673828125
2023-12-18,577.760803222656
